#{"t_start": 1595253571.1360445, "env_id": "NovelGridworld-v0"}
r,l,t
-51,102,716.713331
11,40,717.30499
45,6,717.390939
-95,146,719.156921
47,4,719.204896
3,48,719.778563
-119,170,721.775431
48,3,721.814408
48,3,721.851369
-153,204,724.33094
45,6,724.404915
-208,259,727.580066
48,3,727.615048
49,2,727.639032
11,40,728.118755
36,15,728.30065
49,2,728.327635
46,5,728.3886
31,20,728.634476
41,10,728.756389
41,10,728.87432
47,4,728.92729
41,10,729.04722
48,3,729.0852
25,26,729.412011
36,15,729.589907
32,19,729.806782
50,1,729.818776
45,6,729.889736
35,16,730.092618
48,3,730.129597
47,4,730.185564
38,13,730.344474
48,3,730.379455
30,21,730.629308
39,12,730.771226
36,15,730.950124
44,7,731.034078
49,2,731.059079
45,6,731.133036
49,2,731.160002
50,1,731.173995
49,2,731.19898
47,4,731.245953
48,3,731.28393
43,8,731.381876
49,2,731.404861
24,27,731.741667
48,3,731.778645
47,4,731.830615
47,4,731.875589
45,6,731.947548
39,12,732.08747
48,3,732.122446
46,5,732.185411
48,3,732.222392
44,7,732.302343
47,4,732.350319
48,3,732.386307
30,21,732.639149
38,13,732.827041
43,8,732.93298
38,13,733.099885
50,1,733.111877
48,3,733.150856
42,9,733.258792
47,4,733.308782
42,9,733.415702
49,2,733.437689
47,4,733.486661
50,1,733.498654
50,1,733.511646
46,5,733.574611
49,2,733.600614
39,12,733.75152
43,8,733.846453
34,17,734.040343
49,2,734.065327
31,20,734.310185
43,8,734.409128
47,4,734.458101
50,1,734.470094
26,25,734.75493
50,1,734.768922
50,1,734.781914
48,3,734.821892
37,14,734.988795
50,1,735.000788
35,16,735.192677
10,41,735.685394
13,38,736.141132
43,8,736.239074
49,2,736.263062
46,5,736.320029
48,3,736.354009
41,10,736.471958
37,14,736.638844
50,1,736.651837
41,10,736.770767
32,19,736.993639
50,1,737.006632
50,1,737.021623
50,1,737.035615
27,24,737.330447
43,8,737.423393
29,22,737.692237
34,17,737.903115
48,3,737.940094
47,4,737.988066
45,6,738.058027
31,20,738.305883
31,20,738.544758
40,11,738.682665
49,2,738.706671
25,26,739.010477
49,2,739.035461
48,3,739.069442
44,7,739.157393
49,2,739.184377
45,6,739.255336
49,2,739.280321
47,4,739.328294
32,19,739.547168
50,1,739.560159
45,6,739.635117
42,9,739.739056
44,7,739.832021
23,28,740.166811
48,3,740.202789
48,3,740.239768
47,4,740.289741
45,6,740.362696
47,4,740.410681
45,6,740.483639
48,3,740.519607
45,6,740.591565
38,13,740.746478
50,1,740.759469
47,4,740.80944
20,31,741.199215
45,6,741.268179
49,2,741.292161
45,6,741.361122
43,8,741.457067
46,5,741.515032
47,4,741.567002
43,8,741.665946
39,12,741.806865
50,1,741.819857
25,26,742.13168
45,6,742.203636
48,3,742.238616
28,23,742.509461
25,26,742.817282
37,14,742.97819
48,3,743.016168
24,27,743.347976
45,6,743.435928
48,3,743.477902
44,7,743.560854
48,3,743.596832
46,5,743.6558
17,34,744.07156
44,7,744.158513
41,10,744.28044
46,5,744.344405
48,3,744.379383
41,10,744.492318
49,2,744.517303
49,2,744.545287
47,4,744.595258
47,4,744.648226
50,1,744.663218
42,9,744.766159
42,9,744.867101
45,6,744.93806
46,5,745.002023
46,5,745.06099
46,5,745.120954
41,10,745.242884
47,4,745.288858
50,1,745.301851
27,24,745.601678
50,1,745.616669
48,3,745.658644
49,2,745.686629
49,2,745.713612
47,4,745.765582
46,5,745.835542
44,7,745.93149
41,10,746.071407
42,9,746.200331
40,11,746.350248
46,5,746.418207
35,16,746.636081
33,18,746.867948
47,4,746.918918
49,2,746.946901
48,3,746.986879
43,8,747.088819
47,4,747.149784
44,7,747.251726
50,1,747.267717
36,15,747.464605
48,3,747.502582
49,2,747.529567
40,11,747.665487
44,7,747.74844
38,13,747.899352
48,3,747.934333
49,2,747.960319
50,1,747.97331
50,1,747.987301
42,9,748.098256
46,5,748.165198
40,11,748.298123
48,3,748.333103
46,5,748.395066
49,2,748.420052
50,1,748.432046
34,17,748.631932
50,1,748.644925
49,2,748.669908
50,1,748.681902
44,7,748.758859
49,2,748.784845
21,30,749.17062
43,8,749.258569
48,3,749.296547
42,9,749.403486
33,18,749.624358
50,1,749.639349
47,4,749.687322
31,20,749.928183
41,10,750.044115
43,8,750.14306
48,3,750.180038
29,22,750.440887
38,13,750.591801
35,16,750.78369
31,20,751.019568
46,5,751.081521
50,1,751.096514
31,20,751.349364
47,4,751.399336
33,18,751.62022
48,3,751.662202
48,3,751.702162
29,22,751.959012
49,2,751.983998
43,8,752.081942
40,11,752.215864
41,10,752.337793
48,3,752.372776
30,21,752.62063
37,14,752.790536
46,5,752.854499
36,15,753.037391
44,7,753.120343
40,11,753.256264
46,5,753.315249
48,3,753.35021
44,7,753.438159
43,8,753.531106
48,3,753.566086
46,5,753.621054
48,3,753.661032
49,2,753.686017
44,7,753.771968
45,6,753.856919
50,1,753.872909
50,1,753.886902
45,6,753.95686
47,4,754.002834
43,8,754.096781
44,7,754.188728
50,1,754.20272
46,5,754.262702
48,3,754.300662
50,1,754.312655
47,4,754.362627
46,5,754.422593
24,27,754.748407
42,9,754.854345
46,5,754.91131
41,10,755.028243
45,6,755.104198
34,17,755.316078
43,8,755.415023
33,18,755.625898
45,6,755.700857
39,12,755.840775
50,1,755.854767
44,7,755.943733
33,18,756.164589
46,5,756.228551
33,18,756.437432
48,3,756.474413
43,8,756.568355
32,19,756.828206
45,6,756.908159
45,6,756.987114
38,13,757.147025
43,8,757.248984
48,3,757.287941
43,8,757.382897
45,6,757.454847
38,13,757.604759
38,13,757.772664
42,9,757.878599
48,3,757.913579
49,2,757.936567
45,6,758.009526
46,5,758.070492
40,11,758.202416
50,1,758.214409
35,16,758.402311
50,1,758.41829
50,1,758.432299
47,4,758.478257
43,8,758.574203
47,4,758.62219
43,8,758.720115
34,17,758.936991
39,12,759.075922
41,10,759.198839
47,4,759.24881
48,3,759.287802
34,17,759.497679
40,11,759.63059
43,8,759.729533
50,1,759.744526
45,6,759.822479
47,4,759.873451
49,2,759.900434
50,1,759.914428
45,6,759.981389
35,16,760.170279
45,6,760.242238
34,17,760.444121
49,2,760.471105
42,9,760.579044
30,21,760.832899
28,23,761.102742
21,30,761.461535
50,1,761.474527
50,1,761.488521
31,20,761.721388
45,6,761.793347
45,6,761.869301
36,15,762.056192
45,6,762.134166
16,35,762.557915
47,4,762.601876
49,2,762.624867
43,8,762.733801
46,5,762.791769
42,9,762.899705
42,9,763.007644
43,8,763.105587
27,24,763.393421
47,4,763.443392
46,5,763.506356
46,5,763.569338
45,6,763.644289
48,3,763.685256
48,3,763.72323
38,13,763.881142
46,5,763.943103
35,16,764.138993
47,4,764.189961
43,8,764.287905
45,6,764.363861
49,2,764.386848
46,5,764.447812
34,17,764.648697
43,8,764.745642
48,3,764.779621
45,6,764.856578
48,3,764.892557
49,2,764.915544
45,6,764.983506
39,12,765.127422
46,5,765.193386
16,35,765.601163
45,6,765.674124
37,14,765.847009
37,14,766.006914
48,3,766.043892
43,8,766.140838
44,7,766.22279
49,2,766.251772
38,13,766.41268
50,1,766.424673
46,5,766.483639
49,2,766.509625
46,5,766.565593
33,18,766.793463
47,4,766.853445
48,3,766.897401
44,7,766.988349
49,2,767.014335
50,1,767.027326
29,22,767.315162
41,10,767.458077
50,1,767.475067
50,1,767.49006
48,3,767.527037
48,3,767.564017
49,2,767.592
48,3,767.629978
34,17,767.847855
40,11,767.989771
48,3,768.02875
38,13,768.336156
41,10,768.501061
36,15,768.702945
35,16,768.945804
48,3,768.987781
29,22,769.307598
30,21,769.57844
20,31,769.96022
50,1,769.974211
40,11,770.108135
34,17,770.347997
42,9,770.475924
40,11,770.616843
48,3,770.654819
38,13,770.817726
42,9,770.928662
50,1,770.940654
50,1,770.953647
49,2,770.979633
33,18,771.198505
32,19,771.431372
45,6,771.510329
31,20,771.752187
48,3,771.790166
28,23,772.074002
43,8,772.171963
21,30,772.523745
30,21,772.774616
38,13,772.92551
36,15,773.107406
30,21,773.36526
27,24,773.643096
32,19,773.868966
39,12,774.009885
49,2,774.032871
48,3,774.071849
47,4,774.12182
50,1,774.133817
45,6,774.213786
46,5,774.273735
45,6,774.343693
45,6,774.413654
44,7,774.495607
48,3,774.532602
30,21,774.777444
50,1,774.793433
47,4,774.846403
31,20,775.079271
44,7,775.165219
41,10,775.295145
35,16,775.498028
38,13,775.665932
40,11,775.812846
47,4,775.866816
47,4,775.917787
36,15,776.137662
45,6,776.222609
46,5,776.29257
46,5,776.355534
46,5,776.421495
43,8,776.521438
48,3,776.562414
19,32,776.978176
44,7,777.068124
42,9,777.186054
45,6,777.266009
40,11,777.410925
24,27,777.736738
50,1,777.749729
47,4,777.799702
48,3,777.835693
43,8,777.934644
49,2,777.962609
49,2,777.985612
32,19,778.220458
25,26,778.530287
47,4,778.581249
33,18,778.796126
43,8,778.889072
48,3,778.923053
12,39,779.402776
22,29,779.737583
47,4,779.787555
49,2,779.814539
47,4,779.862512
41,10,779.979445
47,4,780.027431
48,3,780.061404
42,9,780.17435
39,12,780.318249
47,4,780.36624
28,23,780.641062
40,11,780.774987
45,6,780.851941
46,5,780.912906
31,20,781.164779
50,1,781.179771
45,6,781.254709
44,7,781.332665
44,7,781.414617
43,8,781.502568
37,14,781.669471
41,10,781.788401
39,12,781.934318
40,11,782.075236
40,11,782.227148
49,2,782.251135
47,4,782.296108
30,21,782.539969
33,18,782.759844
47,4,782.808833
50,1,782.822808
50,1,782.834802
32,19,783.057682
37,14,783.232572
38,13,783.388478
37,14,783.570375
45,6,783.64633
46,5,783.709294
49,2,783.73528
45,6,783.82223
45,6,783.902183
45,6,783.974142
42,9,784.077083
38,13,784.239988
38,13,784.413888
46,5,784.476851
47,4,784.542813
39,12,784.732078
41,10,784.917028
50,1,784.931021
46,5,784.993984
30,21,785.249836
47,4,785.320795
48,3,785.365775
48,3,785.408747
46,5,785.486699
45,6,785.55866
47,4,785.603632
40,11,785.747549
44,7,785.860484
50,1,785.877474
30,21,786.130329
50,1,786.143321
49,2,786.169307
39,12,786.326215
47,4,786.375187
47,4,786.42316
45,6,786.499117
46,5,786.562098
43,8,786.662021
44,7,786.749971
48,3,786.789949
50,1,786.80394
37,14,786.970844
43,8,787.067791
47,4,787.113765
47,4,787.159738
46,5,787.225701
44,7,787.313646
45,6,787.388622
47,4,787.439574
40,11,787.575497
43,8,787.665444
48,3,787.700424
43,8,787.797369
43,8,787.891314
36,15,788.082204
43,8,788.180146
50,1,788.19214
46,5,788.253106
50,1,788.266098
50,1,788.28009
47,4,788.328062
34,17,788.533943
37,14,788.701847
40,11,788.838768
34,17,789.036654
41,10,789.151586
47,4,789.202558
46,5,789.265539
27,24,789.55137
47,4,789.60134
46,5,789.660296
40,11,789.800213
47,4,789.86018
15,36,790.306924
50,1,790.319914
30,21,790.567774
38,13,790.725679
41,10,790.850608
50,1,790.865599
42,9,790.990527
45,6,791.062485
39,12,791.208405
46,5,791.272365
46,5,791.333329
41,10,791.454278
31,20,791.686126
48,3,791.724103
35,16,791.921992
36,15,792.098913
49,2,792.123878
43,8,792.221817
29,22,792.479669
38,13,792.636596
42,9,792.742517
41,10,792.864448
47,4,792.910422
46,5,792.971403
43,8,793.063335
30,21,793.321183
43,8,793.414129
39,12,793.563047
48,3,793.597043
16,35,794.011787
30,21,794.25966
49,2,794.283629
44,7,794.371579
45,6,794.44154
44,7,794.520492
49,2,794.543479
42,9,794.64942
47,4,794.698401
50,1,794.713393
47,4,794.763354
49,2,794.790337
39,12,794.933254
44,7,795.01421
41,10,795.137136
50,1,795.150148
46,5,795.209096
48,3,795.246073
48,3,795.281054
34,17,795.488934
49,2,795.511921
35,16,795.694817
47,4,795.741791
49,2,795.766775
48,3,795.806751
25,26,796.114573
47,4,796.163546
48,3,796.200525
44,7,796.284475
42,9,796.396414
47,4,796.443383
50,1,796.457376
39,12,796.599294
47,4,796.650264
49,2,796.675251
50,1,796.68826
46,5,796.750207
48,3,796.790183
26,25,797.099006
40,11,797.230948
45,6,797.310883
31,20,797.550745
15,36,797.990491
50,1,798.003484
48,3,798.038464
35,16,798.225356
48,3,798.262336
43,8,798.367275
46,5,798.429238
46,5,798.486207
50,1,798.498201
49,2,798.521186
50,1,798.535178
35,16,798.729065
44,7,798.814018
49,2,798.838005
36,15,799.020898
43,8,799.122838
49,2,799.149824
49,2,799.176811
50,1,799.189802
34,17,799.401678
48,3,799.436658
44,7,799.51961
45,6,799.595585
43,8,799.688514
49,2,799.714501
43,8,799.813441
32,19,800.04031
35,16,800.226204
48,3,800.264181
49,2,800.289167
38,13,800.446076
50,1,800.459069
47,4,800.510039
50,1,800.523033
39,12,800.66495
31,20,800.91381
49,2,800.939795
48,3,800.973774
46,5,801.030739
45,6,801.102698
44,7,801.184656
49,2,801.210635
47,4,801.259608
47,4,801.30758
35,16,801.499469
48,3,801.547447
50,1,801.567429
49,2,801.600411
50,1,801.612408
35,16,801.819284
40,11,801.952208
49,2,801.978194
42,9,802.087148
47,4,802.136102
50,1,802.149094
50,1,802.162087
31,20,802.394953
48,3,802.427934
47,4,802.474907
49,2,802.501891
44,7,802.585842
43,8,802.682788
41,10,802.805717
46,5,802.86568
37,14,803.032585
47,4,803.080558
44,7,803.161512
46,5,803.218479
34,17,803.423363
46,5,803.482327
50,1,803.495322
49,2,803.520317
46,5,803.587265
48,3,803.623245
39,12,803.768179
49,2,803.795146
48,3,803.832124
36,15,804.010025
42,9,804.113975
35,16,804.304852
44,7,804.390805
45,6,804.458764
49,2,804.481753
44,7,804.563702
46,5,804.624668
49,2,804.651652
50,1,804.663647
28,23,804.959493
47,4,805.009458
38,13,805.162357
27,24,805.461188
49,2,805.48817
47,4,805.543137
41,10,805.677063
43,8,805.788996
41,10,805.928915
42,9,806.047849
40,11,806.197762
43,8,806.308697
44,7,806.403643
49,2,806.431627
39,12,806.591533
46,5,806.658495
47,4,806.709466
41,10,806.851384
42,9,806.972315
40,11,807.118229
31,20,807.37808
44,7,807.475025
42,9,807.579963
48,3,807.616945
41,10,807.731877
33,18,807.944754
49,2,807.972756
42,9,808.074679
40,11,808.207603
33,18,808.421479
48,3,808.456459
38,13,808.605373
47,4,808.653345
48,3,808.687325
50,1,808.699319
49,2,808.726302
49,2,808.749291
50,1,808.762283
50,1,808.775276
49,2,808.803259
48,3,808.83624
49,2,808.861226
46,5,808.935183
37,14,809.111082
49,2,809.136066
38,13,809.290976
50,1,809.30497
46,5,809.371933
-1,52,809.98158
49,2,810.006567
46,5,810.063534
45,6,810.140489
49,2,810.169472
42,9,810.271412
40,11,810.408334
47,4,810.457305
46,5,810.518269
47,4,810.564262
45,6,810.639212
46,5,810.697179
48,3,810.733145
49,2,810.757136
42,9,810.863071
37,14,811.029974
40,11,811.159899
43,8,811.253846
34,17,811.459729
48,3,811.495706
42,9,811.59965
48,3,811.648618
49,2,811.682598
44,7,811.781541
46,5,811.848503
25,26,812.162335
29,22,812.42717
31,20,812.663033
30,21,812.902898
40,11,813.038817
45,6,813.110776
36,15,813.29267
43,8,813.391614
43,8,813.487558
48,3,813.525536
47,4,813.574508
39,12,813.713428
47,4,813.762403
38,13,813.923307
46,5,813.987269
46,5,814.047237
29,22,814.302088
37,14,814.469992
49,2,814.495978
48,3,814.533955
47,4,814.583926
40,11,814.714852
50,1,814.72986
26,25,815.042664
40,11,815.16959
47,4,815.216561
42,9,815.325499
45,6,815.403457
44,7,815.483408
38,13,815.63532
21,30,816.001109
41,10,816.122041
49,2,816.146027
49,2,816.17301
41,10,816.291943
50,1,816.303936
33,18,816.516812
48,3,816.553791
50,1,816.568783
28,23,816.845622
38,13,817.004543
50,1,817.018541
48,3,817.0565
50,1,817.069494
47,4,817.121464
47,4,817.170436
39,12,817.314353
40,11,817.45827
46,5,817.519233
38,13,817.671147
42,9,817.778087
49,2,817.80507
43,8,817.901014
39,12,818.042932
35,16,818.230824
49,2,818.257808
40,11,818.408721
47,4,818.457693
46,5,818.519658
49,2,818.546643
50,1,818.559635
49,2,818.588617
36,15,818.782506
32,19,819.017372
50,1,819.030385
47,4,819.077338
37,14,819.248239
46,5,819.306203
38,13,819.506088
37,14,819.693981
36,15,819.875876
47,4,819.925846
39,12,820.073761
33,18,820.28564
44,7,820.373592
41,10,820.489522
48,3,820.526502
49,2,820.553485
50,1,820.566477
49,2,820.589465
47,4,820.63544
49,2,820.660424
49,2,820.684409
28,23,820.957252
37,14,821.126154
46,5,821.183121
43,8,821.277068
40,11,821.407993
47,4,821.46496
47,4,821.510933
44,7,821.591888
30,21,821.836746
50,1,821.851755
49,2,821.874723
50,1,821.888734
47,4,821.933689
40,11,822.073609
50,1,822.087601
45,6,822.155561
43,8,822.242511
45,6,822.311471
36,15,822.489382
32,19,822.720237
36,15,822.904148
37,14,823.068035
50,1,823.083029
49,2,823.109012
48,3,823.145992
49,2,823.168978
50,1,823.18097
43,8,823.271918
39,12,823.412838
47,4,823.460812
42,9,823.567747
44,7,823.655715
32,19,823.878568
43,8,823.974515
45,6,824.04747
45,6,824.119429
49,2,824.143416
37,14,824.318316
47,4,824.367299
41,10,824.493217
44,7,824.578168
43,8,824.672111
45,6,824.744071
50,1,824.757063
31,20,824.994925
45,6,825.068886
47,4,825.120871
50,1,825.132864
36,15,825.30375
49,2,825.326737
47,4,825.373708
46,5,825.442667
42,9,825.553602
48,3,825.589582
44,7,825.673536
38,13,825.832442
42,9,825.940379
49,2,825.967366
46,5,826.029328
35,16,826.230214
42,9,826.338151
41,10,826.471074
42,9,826.572016
46,5,826.632981
37,14,826.807898
43,8,826.905825
43,8,827.003767
40,11,827.135691
49,2,827.157677
44,7,827.236633
42,9,827.343589
35,16,827.547453
43,8,827.651393
47,4,827.698369
46,5,827.757344
42,9,827.861276
47,4,827.910262
45,6,827.985205
36,15,828.165099
46,5,828.230071
49,2,828.256048
45,6,828.325005
46,5,828.382972
46,5,828.446938
40,11,828.580858
48,3,828.616836
41,10,828.733769
41,10,828.850703
37,14,829.020607
35,16,829.215493
50,1,829.228484
48,3,829.26748
42,9,829.377398
39,12,829.523314
38,13,829.677243
45,6,829.751183
35,16,829.940074
49,2,829.96506
48,3,830.001038
41,10,830.123968
48,3,830.161947
47,4,830.210936
35,16,830.394811
43,8,830.493757
42,9,830.604692
43,8,830.698641
50,1,830.711629
48,3,830.749606
50,1,830.762601
49,2,830.789587
43,8,830.881531
46,5,830.940503
42,9,831.054433
44,7,831.139384
29,22,831.394237
50,1,831.407231
41,10,831.529162
41,10,831.647102
48,3,831.683087
47,4,831.731041
32,19,831.95791
50,1,831.970904
49,2,831.998887
38,13,832.154801
45,6,832.22376
45,6,832.295735
50,1,832.309712
45,6,832.383665
43,8,832.482608
35,16,832.671499
44,7,832.755454
36,15,832.940344
44,7,833.023297
39,12,833.166214
34,17,833.370097
50,1,833.384089
48,3,833.423067
42,9,833.536002
42,9,833.638942
43,8,833.729889
45,6,833.803846
31,20,834.04671
50,1,834.0607
39,12,834.203617
31,20,834.44048
39,12,834.584396
50,1,834.59639
44,7,834.677343
40,11,834.811285
45,6,834.885224
35,16,835.077125
33,18,835.292988
49,2,835.315993
39,12,835.481881
33,18,835.715745
33,18,835.957605
50,1,835.969598
44,7,836.072541
48,3,836.115514
45,6,836.194469
46,5,836.26143
47,4,836.315399
43,8,836.418341
41,10,836.559257
31,20,836.832102
42,9,836.955032
50,1,836.96904
37,14,837.157913
38,13,837.332812
43,8,837.448746
32,19,837.674619
37,14,837.850514
48,3,837.887494
45,6,837.959455
48,3,837.99643
48,3,838.034409
43,8,838.13635
39,12,838.313247
35,16,838.515131
24,27,838.854934
39,12,839.009864
49,2,839.038833
46,5,839.10679
39,12,839.257703
32,19,839.487571
34,17,839.68046
46,5,839.737444
48,3,839.777416
34,17,839.985283
49,2,840.010268
47,4,840.058253
32,19,840.300102
50,1,840.314094
30,21,840.575944
45,6,840.644904
27,24,840.984708
50,1,841.001697
40,11,841.133623
49,2,841.156608
50,1,841.168601
46,5,841.230566
46,5,841.294528
43,8,841.394473
23,28,841.725281
35,16,841.936158
48,3,841.974138
49,2,842.000122
33,18,842.244981
50,1,842.259971
45,6,842.340926
30,21,842.623762
34,17,842.833642
37,14,842.993552
-42,93,844.111904
14,37,844.551651
50,1,844.563644
50,1,844.575638
43,8,844.669586
27,24,844.956418
48,3,844.990404
43,8,845.080346
40,11,845.21227
49,2,845.240258
36,15,845.42215
46,5,845.48911
35,16,845.681004
38,13,845.830914
47,4,845.878886
34,17,846.077771
40,11,846.211695
38,13,846.363607
40,11,846.49553
45,6,846.568507
50,1,846.581499
41,10,846.726398
50,1,846.741389
37,14,846.910304
44,7,846.994242
5,46,847.545925
37,14,847.714829
35,16,847.916713
43,8,848.007678
47,4,848.056633
36,15,848.231529
39,12,848.376446
41,10,848.502387
45,6,848.575332
39,12,848.721248
31,20,848.958111
50,1,848.970105
34,17,849.174986
49,2,849.201971
38,13,849.362877
48,3,849.396874
35,16,849.588748
39,12,849.725687
47,4,849.771654
46,5,849.833606
45,6,849.907563
43,8,850.002511
32,19,850.22838
36,15,850.407276
50,1,850.419268
46,5,850.483232
41,10,850.605163
41,10,850.72709
44,7,850.812042
40,11,850.947964
40,11,851.083885
43,8,851.187827
46,5,851.24979
50,1,851.264781
28,23,851.543621
42,9,851.652557
50,1,851.664552
43,8,851.753499
50,1,851.765492
44,7,851.851442
50,1,851.864435
48,3,851.904414
48,3,851.944391
39,12,852.08331
47,4,852.128283
44,7,852.215234
47,4,852.261207
42,9,852.369163
47,4,852.416117
40,11,852.548042
50,1,852.561034
39,12,852.697955
47,4,852.743929
39,12,852.882849
40,11,853.019769
35,16,853.214675
35,16,853.407547
37,14,853.578447
48,3,853.611428
49,2,853.634415
43,8,853.733358
41,10,853.855287
49,2,853.879286
38,13,854.032186
37,14,854.200108
46,5,854.260054
46,5,854.319021
48,3,854.354
31,20,854.594863
50,1,854.606855
49,2,854.633838
49,2,854.659823
47,4,854.705797
47,4,854.749773
50,1,854.762764
33,18,854.971644
48,3,855.006623
31,20,855.242488
31,20,855.48335
48,3,855.519329
36,15,855.699225
42,9,855.804164
38,13,855.95308
47,4,856.002051
49,2,856.029036
47,4,856.076007
48,3,856.111999
30,21,856.362842
46,5,856.420809
47,4,856.472779
38,13,856.623692
46,5,856.682657
50,1,856.694652
25,26,857.000493
50,1,857.014485
42,9,857.126402
47,4,857.177372
43,8,857.279315
45,6,857.35427
47,4,857.402242
47,4,857.452215
32,19,857.68408
49,2,857.709065
44,7,857.791022
23,28,858.129825
48,3,858.165802
48,3,858.202782
39,12,858.3467
43,8,858.44864
41,10,858.566573
47,4,858.612549
46,5,858.671513
46,5,858.731495
48,3,858.767474
46,5,858.828421
48,3,858.8644
42,9,858.969344
44,7,859.058289
39,12,859.197208
47,4,859.247179
43,8,859.341126
49,2,859.366112
32,19,859.601994
42,9,859.713912
36,15,859.890821
44,7,859.979757
46,5,860.037724
33,18,860.256598
47,4,860.30557
37,14,860.468475
36,15,860.646372
42,9,860.751313
38,13,860.906224
45,6,860.974184
47,4,861.022177
39,12,861.165087
27,24,861.447912
38,13,861.607822
50,1,861.619815
31,20,861.853689
47,4,861.901653
48,3,861.937628
49,2,861.961618
40,11,862.094538
6,45,862.633229
37,14,862.800132
48,3,862.839114
36,15,863.019004
49,2,863.041992
43,8,863.138937
49,2,863.161924
46,5,863.218893
46,5,863.284852
36,15,863.460751
44,7,863.5487
25,26,863.876512
40,11,864.01843
49,2,864.043415
40,11,864.169342
38,13,864.324253
47,4,864.370226
45,6,864.43819
48,3,864.478166
47,4,864.527137
40,11,864.660058
45,6,864.73102
49,2,864.754006
50,1,864.766999
49,2,864.790985
49,2,864.81597
42,9,864.926906
33,18,865.137797
45,6,865.206756
45,6,865.280703
26,25,865.605516
24,27,865.965307
46,5,866.032268
45,6,866.114221
36,15,866.313107
46,5,866.380068
43,8,866.491005
49,2,866.518988
33,18,866.761847
48,3,866.804824
47,4,866.856794
19,32,867.279551
44,7,867.374495
38,13,867.540401
50,1,867.553392
24,27,867.872209
37,14,868.052104
40,11,868.186028
45,6,868.261996
40,11,868.399904
30,21,868.661756
47,4,868.707739
48,3,868.743708
31,20,868.99356
49,2,869.016547
31,20,869.256428
41,10,869.379342
50,1,869.393333
48,3,869.429311
41,10,869.559236
50,1,869.571228
46,5,869.629196
46,5,869.687163
45,6,869.761119
49,2,869.786105
49,2,869.813091
43,8,869.904036
37,14,870.071939
49,2,870.094926
49,2,870.12391
43,8,870.218855
41,10,870.339784
47,4,870.389756
45,6,870.465713
34,17,870.669595
44,7,870.749549
44,7,870.83252
48,3,870.868483
48,3,870.903478
43,8,871.004404
40,11,871.135327
47,4,871.180301
34,17,871.383183
31,20,871.626047
42,9,871.730984
39,12,871.869903
49,2,871.892894
31,20,872.129753
41,10,872.249683
50,1,872.261677
42,9,872.371616
44,7,872.454566
46,5,872.520529
46,5,872.576496
50,1,872.58849
50,1,872.60248
44,7,872.686432
47,4,872.733408
44,7,872.818356
40,11,872.951281
46,5,873.014256
44,7,873.101197
44,7,873.184146
39,12,873.327067
48,3,873.363043
42,9,873.468981
37,14,873.64388
42,9,873.756834
45,6,873.836771
26,25,874.138614
50,1,874.150591
45,6,874.223559
41,10,874.348475
49,2,874.371461
44,7,874.451418
49,2,874.474402
47,4,874.528372
43,8,874.627314
37,14,874.794218
48,3,874.833197
48,3,874.869175
29,22,875.129024
45,6,875.201002
41,10,875.322912
45,6,875.395874
31,20,875.631738
36,15,875.806633
47,4,875.851608
35,16,876.053493
32,19,876.270366
45,6,876.343325
27,24,876.62716
48,3,876.66614
46,5,876.725107
39,12,876.868023
44,7,876.960969
45,6,877.027929
50,1,877.039922
32,19,877.26979
46,5,877.332754
44,7,877.414706
48,3,877.450686
45,6,877.525644
46,5,877.588607
44,7,877.669561
39,12,877.813477
32,19,878.053341
46,5,878.114304
46,5,878.176269
42,9,878.27821
49,2,878.306194
40,11,878.437121
50,1,878.450114
49,2,878.475114
36,15,878.65501
34,17,878.853877
40,11,878.992797
44,7,879.070752
48,3,879.106732
46,5,879.165699
50,1,879.17869
49,2,879.204677
38,13,879.362585
47,4,879.411555
48,3,879.446554
46,5,879.506502
49,2,879.534488
48,3,879.569466
35,16,879.758355
47,4,879.806329
41,10,879.925261
31,20,880.171117
44,7,880.261065
43,8,880.359009
46,5,880.415976
34,17,880.624857
44,7,880.709807
49,2,880.733793
50,1,880.745787
50,1,880.75778
48,3,880.792759
45,6,880.863721
43,8,880.959665
40,11,881.094585
48,3,881.132563
35,16,881.314478
47,4,881.36343
49,2,881.387417
44,7,881.46837
46,5,881.529335
35,16,881.718226
34,17,881.923109
50,1,881.9371
42,9,882.04004
45,6,882.108014
42,9,882.216938
46,5,882.276905
37,14,882.445809
42,9,882.556761
40,11,882.689685
31,20,882.926529
47,4,882.974502
40,11,883.104427
39,12,883.244346
42,9,883.356283
45,6,883.431251
45,6,883.509194
42,9,883.622147
47,4,883.671102
46,5,883.732065
47,4,883.780056
41,10,883.908963
37,14,884.112846
46,5,884.177809
45,6,884.273754
40,11,884.410692
43,8,884.509616
45,6,884.585572
34,17,884.783459
38,13,884.93539
48,3,884.97135
44,7,885.049305
47,4,885.100276
47,4,885.14625
41,10,885.2642
31,20,885.503063
44,7,885.586996
47,4,885.634968
42,9,885.747906
41,10,885.870832
50,1,885.882827
49,2,885.904812
44,7,885.987767
35,16,886.177655
47,4,886.232625
37,14,886.421515
38,13,886.584422
42,9,886.69036
43,8,886.785305
49,2,886.81029
50,1,886.823283
50,1,886.836276
38,13,886.989188
48,3,887.025166
46,5,887.091129
48,3,887.128125
36,15,887.318016
41,10,887.438947
50,1,887.450921
49,2,887.47492
50,1,887.4889
47,4,887.53987
42,9,887.645808
34,17,887.845712
