#{"t_start": 1595257204.4953346, "env_id": "NovelGridworld-v0"}
r,l,t 
39,12,679.997688
36,15,680.12663
45,6,680.18558
47,4,680.22156
40,11,680.326499
34,17,680.478412
47,4,680.518388
44,7,680.579353
50,1,680.590347
28,23,680.813219
30,21,681.009106
-175,226,683.232824
35,16,683.39473
45,6,683.457709
49,2,683.480683
33,18,683.642587
37,14,683.765517
50,1,683.77551
47,4,683.81249
46,5,683.858462
31,20,684.039359
41,10,684.132304
50,1,684.141299
23,28,684.391156
48,3,684.416143
35,16,684.563057
41,10,684.657002
30,21,684.845894
32,19,685.021793
47,4,685.05877
34,17,685.208684
49,2,685.226674
40,11,685.328615
42,9,685.412567
46,5,685.464537
32,19,685.632439
44,7,685.700401
49,2,685.720389
50,1,685.731382
42,9,685.815334
44,7,685.8733
42,9,685.952256
50,1,685.96325
48,3,685.998245
50,1,686.012237
49,2,686.035208
42,9,686.120158
38,13,686.2411
50,1,686.253093
43,8,686.326041
49,2,686.347028
48,3,686.373029
37,14,686.497957
32,19,686.670841
41,10,686.753807
37,14,686.876725
32,19,687.048623
41,10,687.136573
41,10,687.223534
50,1,687.234516
50,1,687.24351
47,4,687.278493
50,1,687.288487
36,15,687.433405
49,2,687.45239
34,17,687.608301
49,2,687.627294
47,4,687.666283
37,14,687.787214
46,5,687.832173
47,4,687.869153
38,13,687.989081
39,12,688.108013
49,2,688.128001
36,15,688.269919
50,1,688.279925
47,4,688.315892
42,9,688.39285
34,17,688.543763
43,8,688.619734
46,5,688.664693
34,17,688.81562
47,4,688.853583
40,11,688.956523
46,5,689.001497
47,4,689.038477
50,1,689.04947
42,9,689.133421
37,14,689.263347
48,3,689.290331
40,11,689.397272
46,5,689.448243
38,13,689.563174
43,8,689.636148
48,3,689.665116
49,2,689.688102
47,4,689.724081
34,17,689.873996
36,15,690.003931
39,12,690.110861
46,5,690.154833
38,13,690.278773
35,16,690.41968
49,2,690.438669
46,5,690.487643
47,4,690.531616
43,8,690.61257
39,12,690.722505
39,12,690.829445
35,16,690.972362
47,4,691.009342
33,18,691.181243
47,4,691.224217
49,2,691.244205
49,2,691.264194
48,3,691.293176
47,4,691.332154
42,9,691.419107
40,11,691.520046
44,7,691.588008
49,2,691.604997
44,7,691.672959
50,1,691.684952
42,9,691.768903
48,3,691.794887
50,1,691.806882
45,6,691.858862
33,18,692.025754
38,13,692.146685
40,11,692.248627
48,3,692.275626
45,6,692.332578
40,11,692.430522
40,11,692.527465
46,5,692.574439
49,2,692.591428
48,3,692.616414
33,18,692.783318
43,8,692.849279
33,18,693.010203
34,17,693.174092
49,2,693.195091
42,9,693.302019
49,2,693.325007
47,4,693.366981
48,3,693.395965
43,8,693.468922
45,6,693.522892
42,9,693.599848
49,2,693.619836
49,2,693.639824
41,10,693.731771
49,2,693.753759
45,6,693.809726
32,19,693.981627
43,8,694.057583
47,4,694.097561
39,12,694.205498
45,6,694.261468
49,2,694.278456
34,17,694.430368
31,20,694.606266
44,7,694.675227
45,6,694.728197
48,3,694.759178
50,1,694.770188
42,9,694.862122
37,14,694.989058
46,5,695.03703
42,9,695.114976
43,8,695.189949
48,3,695.221912
36,15,695.353836
34,17,695.512744
29,22,695.721639
50,1,695.730622
37,14,695.860544
40,11,695.963484
49,2,695.983474
49,2,696.001463
38,13,696.114409
27,24,696.330272
37,14,696.461198
49,2,696.481187
48,3,696.509169
30,21,696.695063
48,3,696.725045
31,20,696.901943
35,16,697.042862
50,1,697.051868
38,13,697.166802
47,4,697.204772
41,10,697.291721
43,8,697.369675
49,2,697.388663
41,10,697.487608
35,16,697.628524
49,2,697.645514
34,17,697.81243
50,1,697.821413
31,20,697.996312
41,10,698.082264
43,8,698.158231
50,1,698.168225
33,18,698.335119
49,2,698.356106
42,9,698.445055
49,2,698.464043
29,22,698.664927
40,11,698.765869
48,3,698.790855
47,4,698.831831
32,19,699.004731
41,10,699.097677
49,2,699.117666
48,3,699.14465
46,5,699.194622
37,14,699.32056
47,4,699.358527
47,4,699.399503
50,1,699.409497
49,2,699.429487
42,9,699.50844
43,8,699.580415
50,1,699.589405
50,1,699.598389
35,16,699.749318
47,4,699.78528
47,4,699.822261
38,13,699.938193
48,3,699.965178
46,5,700.012151
48,3,700.044132
49,2,700.063121
42,9,700.139077
50,1,700.150071
29,22,700.340961
32,19,700.513864
41,10,700.601811
50,1,700.611805
44,7,700.679765
48,3,700.708749
46,5,700.75872
48,3,700.791704
48,3,700.818701
48,3,700.84567
49,2,700.863671
28,23,701.066543
44,7,701.126508
47,4,701.169499
46,5,701.218457
39,12,701.32341
46,5,701.367369
32,19,701.548266
46,5,701.600237
48,3,701.629218
50,1,701.638213
48,3,701.665198
36,15,701.802121
43,8,701.868082
43,8,701.936042
41,10,702.022991
50,1,702.032985
45,6,702.088954
39,12,702.196897
50,1,702.206898
44,7,702.268865
34,17,702.425759
33,18,702.583668
32,19,702.751571
30,21,702.940463
50,1,702.950457
38,13,703.06739
42,9,703.156349
48,3,703.18632
49,2,703.20632
43,8,703.278268
47,4,703.317248
37,14,703.44817
49,2,703.465161
41,10,703.549114
42,9,703.629068
40,11,703.737004
36,15,703.86693
49,2,703.88393
48,3,703.910914
44,7,703.97688
46,5,704.022839
41,10,704.10879
45,6,704.160761
33,18,704.319678
34,17,704.473578
41,10,704.565526
38,13,704.682458
24,27,704.940325
46,5,704.988284
32,19,705.153187
30,21,705.332084
49,2,705.351084
39,12,705.469007
32,19,705.632922
50,1,705.64292
36,15,705.793818
31,20,705.978727
43,8,706.057666
33,18,706.22457
40,11,706.32651
47,4,706.365504
32,19,706.547383
39,12,706.652322
49,2,706.672311
37,14,706.804235
35,16,706.956159
42,9,707.041098
38,13,707.162029
47,4,707.199009
41,10,707.28396
49,2,707.301949
43,8,707.369909
37,14,707.496836
50,1,707.505833
34,17,707.658745
48,3,707.687737
45,6,707.746694
37,14,707.867622
50,1,707.877632
40,11,707.986555
31,20,708.167465
47,4,708.206427
48,3,708.234422
39,12,708.346357
46,5,708.39532
50,1,708.404312
39,12,708.516249
42,9,708.598202
35,16,708.745118
40,11,708.847061
50,1,708.857063
43,8,708.924013
41,10,709.007964
45,6,709.066933
40,11,709.167873
48,3,709.200869
42,9,709.288803
42,9,709.367758
50,1,709.376752
41,10,709.474696
49,2,709.494686
49,2,709.513675
44,7,709.576637
49,2,709.594627
35,16,709.738544
49,2,709.756534
33,18,709.918441
46,5,709.966413
42,9,710.044367
33,18,710.216268
50,1,710.225266
29,22,710.429145
37,14,710.566067
43,8,710.636026
39,12,710.752971
45,6,710.809929
49,2,710.826916
50,1,710.836926
45,6,710.88988
36,15,711.020804
40,11,711.117764
41,10,711.218706
49,2,711.238695
48,3,711.271659
49,2,711.290649
34,17,711.441565
45,6,711.497545
49,2,711.515531
38,13,711.637449
43,8,711.70441
49,2,711.722399
28,23,711.939276
44,7,712.003238
35,16,712.163146
41,10,712.262091
46,5,712.31406
31,20,712.51994
41,10,712.619883
44,7,712.696838
45,6,712.760804
42,9,712.856746
31,20,713.064626
38,13,713.204545
44,7,713.276505
31,20,713.49138
48,3,713.517365
46,5,713.562341
47,4,713.602317
40,11,713.701259
49,2,713.719249
44,7,713.79121
46,5,713.839192
50,1,713.851184
43,8,713.920133
39,12,714.028071
47,4,714.063051
47,4,714.100045
47,4,714.136025
24,27,714.381867
41,10,714.475814
33,18,714.644715
46,5,714.68969
48,3,714.716674
31,20,714.90057
42,9,714.982536
29,22,715.180423
41,10,715.26536
38,13,715.38129
37,14,715.513222
40,11,715.616157
30,21,715.808045
39,12,715.91998
48,3,715.945968
39,12,716.055905
50,1,716.064897
34,17,716.224816
45,6,716.282771
37,14,716.410701
40,11,716.517652
31,20,716.689537
50,1,716.699532
50,1,716.709525
46,5,716.756498
50,1,716.766492
37,14,716.895418
43,8,716.971379
47,4,717.007365
47,4,717.043348
41,10,717.128284
42,9,717.21525
49,2,717.234238
38,13,717.344159
49,2,717.361153
38,13,717.486093
37,14,717.606008
39,12,717.726939
39,12,717.838875
50,1,717.847869
39,12,717.960804
32,19,718.133715
47,4,718.167696
44,7,718.232662
46,5,718.28262
47,4,718.3156
40,11,718.409546
17,34,718.708373
42,9,718.788327
42,9,718.873277
46,5,718.921266
45,6,718.971221
31,20,719.155116
45,6,719.207086
44,7,719.274049
38,13,719.389983
36,15,719.5279
38,13,719.645833
42,9,719.723788
41,10,719.821733
31,20,720.016619
48,3,720.046602
47,4,720.081594
24,27,720.318445
34,17,720.473355
46,5,720.525325
39,12,720.634264
37,14,720.767186
43,8,720.843158
50,1,720.854151
40,11,720.957077
49,2,720.975068
47,4,721.014045
34,17,721.165956
45,6,721.222926
41,10,721.311873
46,5,721.357846
43,8,721.429804
35,16,721.571722
40,11,721.667666
35,16,721.811584
43,8,721.883543
41,10,721.97349
34,17,722.126402
48,3,722.154386
42,9,722.23534
39,12,722.341294
46,5,722.383254
43,8,722.458227
34,17,722.608125
43,8,722.681082
41,10,722.774029
39,12,722.886965
46,5,722.932939
31,20,723.112835
26,25,723.348698
50,1,723.360692
46,5,723.405668
49,2,723.423657
33,18,723.59757
40,11,723.69451
41,10,723.786445
48,3,723.81243
50,1,723.821425
33,18,723.989331
42,9,724.069282
49,2,724.087274
40,11,724.183228
40,11,724.284161
47,4,724.321137
27,24,724.551004
44,7,724.61197
43,8,724.691924
43,8,724.76788
27,24,724.985765
48,3,725.012738
48,3,725.043731
39,12,725.150675
50,1,725.162668
47,4,725.198632
43,8,725.266608
42,9,725.351546
38,13,725.478472
50,1,725.488464
49,2,725.507456
45,6,725.56742
32,19,725.741319
45,6,725.796288
48,3,725.825282
45,6,725.883237
31,20,726.060134
25,26,726.300012
50,1,726.308993
49,2,726.327981
45,6,726.384948
48,3,726.410943
41,10,726.507876
32,19,726.695768
31,20,726.881661
47,4,726.917641
39,12,727.029577
40,11,727.137525
29,22,727.343411
45,6,727.399365
50,1,727.40836
49,2,727.426347
43,8,727.500321
47,4,727.539298
44,7,727.604244
32,19,727.771149
50,1,727.782143
35,16,727.932056
50,1,727.943065
27,24,728.156928
46,5,728.202899
49,2,728.223888
38,13,728.340832
41,10,728.433769
44,7,728.49773
48,3,728.528712
49,2,728.548712
42,9,728.633668
36,15,728.765575
24,27,729.011449
32,19,729.179338
42,9,729.260301
46,5,729.307274
50,1,729.319272
25,26,729.555135
50,1,729.566113
46,5,729.614087
31,20,729.797992
39,12,729.910916
39,12,730.019852
29,22,730.218737
43,8,730.286698
48,3,730.315683
49,2,730.333673
35,16,730.480587
47,4,730.517565
32,19,730.691466
45,6,730.745434
50,1,730.754428
40,11,730.850378
50,1,730.860369
40,11,730.957313
47,4,730.993292
40,11,731.093233
45,6,731.147203
41,10,731.232165
31,20,731.411051
50,1,731.421056
46,5,731.46802
34,17,731.630924
48,3,731.661906
33,18,731.822813
50,1,731.831808
44,7,731.897769
35,16,732.045685
49,2,732.063685
33,18,732.229578
41,10,732.323525
33,18,732.491428
43,8,732.568383
45,6,732.624352
49,2,732.643341
49,2,732.660341
48,3,732.687315
48,3,732.716299
48,3,732.745283
35,16,732.8872
42,9,732.971153
40,11,733.071093
32,19,733.236998
38,13,733.358939
50,1,733.367933
31,20,733.555814
32,19,733.730713
50,1,733.740709
46,5,733.783683
31,20,733.97857
48,3,734.003556
42,9,734.082526
34,17,734.235422
40,11,734.338362
43,8,734.408322
32,19,734.590217
48,3,734.618203
41,10,734.706151
41,10,734.800112
43,8,734.883064
39,12,734.991985
48,3,735.018971
40,11,735.119912
29,22,735.320796
45,6,735.378763
32,19,735.553663
42,9,735.649606
33,18,735.812514
50,1,735.821512
47,4,735.855491
33,18,736.023391
50,1,736.032386
40,11,736.131329
46,5,736.175304
34,17,736.33123
33,18,736.491122
47,4,736.528101
42,9,736.614051
49,2,736.631044
42,9,736.709998
31,20,736.890894
49,2,736.908896
44,7,736.969846
40,11,737.064791
42,9,737.149742
38,13,737.263692
38,13,737.388604
33,18,737.546513
47,4,737.58649
37,14,737.713417
44,7,737.77738
49,2,737.798368
35,16,737.95028
39,12,738.058229
48,3,738.083206
44,7,738.148167
48,3,738.173152
38,13,738.283089
35,16,738.427006
32,19,738.605914
34,17,738.765822
33,18,738.925718
37,14,739.051657
49,2,739.072633
50,1,739.082639
48,3,739.111622
47,4,739.145594
38,13,739.262528
49,2,739.280514
47,4,739.315494
33,18,739.490393
32,19,739.673289
50,1,739.683282
50,1,739.692277
50,1,739.702271
49,2,739.72226
41,10,739.813208
42,9,739.901156
35,16,740.043075
42,9,740.127028
47,4,740.164006
44,7,740.227969
42,9,740.31293
49,2,740.332906
35,16,740.491816
44,7,740.551781
42,9,740.634736
39,12,740.741673
48,3,740.769666
42,9,740.85162
33,18,741.017512
27,24,741.23139
42,9,741.307361
37,14,741.434272
39,12,741.544211
49,2,741.56221
48,3,741.596182
50,1,741.606174
30,21,741.802076
49,2,741.821049
34,17,741.976959
45,6,742.037924
40,11,742.144862
34,17,742.324759
50,1,742.335754
36,15,742.501658
46,5,742.554627
43,8,742.645575
39,12,742.768504
31,20,742.967389
45,6,743.027355
33,18,743.220244
38,13,743.356165
42,9,743.45111
40,11,743.551054
49,2,743.572056
46,5,743.619013
47,4,743.652994
46,5,743.699977
45,6,743.753951
50,1,743.76493
49,2,743.783918
47,4,743.823897
48,3,743.84988
41,10,743.945835
31,20,744.124722
46,5,744.174695
33,18,744.339597
39,12,744.445536
48,3,744.472522
40,11,744.571465
44,7,744.637426
36,15,744.770349
39,12,744.87229
44,7,744.942266
41,10,745.036198
43,8,745.104157
47,4,745.138138
36,15,745.271062
49,2,745.289061
38,13,745.413978
38,13,745.534911
37,14,745.662846
32,19,745.833737
49,2,745.853735
39,12,745.969658
48,3,745.995643
42,9,746.0706
37,14,746.19354
39,12,746.297469
47,4,746.334448
42,9,746.410406
36,15,746.547325
47,4,746.581305
33,18,746.741214
34,17,746.897124
36,15,747.034044
45,6,747.085015
33,18,747.246933
34,17,747.397835
42,9,747.483788
46,5,747.525761
32,19,747.691668
48,3,747.722647
37,14,747.847589
32,19,748.024473
41,10,748.113422
39,12,748.218364
42,9,748.305312
31,20,748.491204
48,3,748.519189
46,5,748.563165
47,4,748.601156
42,9,748.687103
34,17,748.837007
43,8,748.909963
50,1,748.917959
31,20,749.097857
42,9,749.175811
41,10,749.272754
50,1,749.282749
48,3,749.308735
33,18,749.475639
43,8,749.550609
48,3,749.585591
41,10,749.68753
43,8,749.767484
49,2,749.787457
37,14,749.923378
48,3,749.949366
42,9,750.032315
31,20,750.207215
38,13,750.327146
49,2,750.344136
48,3,750.371121
46,5,750.415095
45,6,750.473078
49,2,750.492052
50,1,750.50406
44,7,750.568007
46,5,750.615979
49,2,750.636967
41,10,750.725916
48,3,750.756898
47,4,750.790879
49,2,750.80787
49,2,750.824859
39,12,750.928799
49,2,750.944792
48,3,750.973773
30,21,751.161665
35,16,751.308583
48,3,751.333566
38,13,751.457496
47,4,751.495484
50,1,751.504469
46,5,751.548443
41,10,751.634392
47,4,751.67337
41,10,751.768327
49,2,751.785317
50,1,751.794312
36,15,751.930224
44,7,752.002183
33,18,752.166085
48,3,752.194071
34,17,752.364971
38,13,752.485902
28,23,752.694783
48,3,752.723764
48,3,752.756746
35,16,752.903661
40,11,753.005603
43,8,753.083568
41,10,753.175504
46,5,753.220478
35,16,753.371391
40,11,753.473332
30,21,753.673217
44,7,753.739181
33,18,753.899087
50,1,753.909081
44,7,753.972046
45,6,754.03501
49,2,754.053998
40,11,754.153939
32,19,754.321854
29,22,754.518729
34,17,754.677639
50,1,754.686634
47,4,754.721615
38,13,754.848539
36,15,754.980464
41,10,755.081405
29,22,755.293283
49,2,755.310276
42,9,755.394225
41,10,755.495167
50,1,755.505163
42,9,755.586117
48,3,755.613099
41,10,755.707047
50,1,755.717039
42,9,755.80099
41,10,755.893937
36,15,756.049847
44,7,756.119807
42,9,756.216767
40,11,756.328686
50,1,756.337681
42,9,756.418634
49,2,756.437624
49,2,756.455614
37,14,756.593536
49,2,756.613523
31,20,756.796416
40,11,756.905355
47,4,756.941335
33,18,757.114233
46,5,757.166203
42,9,757.252154
43,8,757.324124
46,5,757.370086
41,10,757.455036
42,9,757.53599
40,11,757.636933
47,4,757.673911
37,14,757.801837
47,4,757.839827
48,3,757.867815
38,13,757.989729
46,5,758.035702
41,10,758.131647
35,16,758.281563
32,19,758.453463
47,4,758.494438
48,3,758.524429
27,24,758.742295
36,15,758.887213
48,3,758.918193
41,10,759.005143
48,3,759.03814
43,8,759.111094
37,14,759.23701
37,14,759.359941
39,12,759.466877
34,17,759.629783
45,6,759.690749
42,9,759.777698
45,6,759.832682
30,21,760.019561
49,2,760.041547
48,3,760.069541
34,17,760.213447
39,12,760.317389
41,10,760.407337
42,9,760.492297
35,16,760.631206
26,25,760.859076
42,9,760.944037
48,3,760.972012
49,2,760.989999
33,18,761.14692
-8,59,761.671622
50,1,761.680601
37,14,761.80554
40,11,761.914468
48,3,761.939453
42,9,762.027417
42,9,762.107355
34,17,762.260283
27,24,762.473145
49,2,762.495133
50,1,762.504126
31,20,762.681024
41,10,762.770972
32,19,762.941875
39,12,763.050811
50,1,763.061808
40,11,763.165745
47,4,763.199728
50,1,763.209721
39,12,763.318659
35,16,763.459575
49,2,763.477581
29,22,763.680448
44,7,763.749411
31,20,763.932305
45,6,763.985275
50,1,763.994269
34,17,764.152176
31,20,764.332083
34,17,764.484987
38,13,764.598919
46,5,764.646891
48,3,764.672876
44,7,764.73584
47,4,764.778815
48,3,764.805799
48,3,764.832799
27,24,765.057655
48,3,765.08564
49,2,765.10463
40,11,765.202571
43,8,765.270533
34,17,765.429443
43,8,765.504412
29,22,765.702282
39,12,765.809237
28,23,766.023098
46,5,766.075068
47,4,766.113046
42,9,766.196997
48,3,766.226981
44,7,766.289944
50,1,766.298939
49,2,766.319927
29,22,766.522812
33,18,766.684716
32,19,766.859617
36,15,767.001538
41,10,767.093497
44,7,767.157445
42,9,767.243394
31,20,767.426291
50,1,767.435287
39,12,767.545221
33,18,767.708126
50,1,767.72013
42,9,767.800076
47,4,767.836064
40,11,767.936995
34,17,768.098901
31,20,768.278798
33,18,768.439706
43,8,768.510675
50,1,768.521657
50,1,768.531654
48,3,768.560635
33,18,768.726539
47,4,768.76452
34,17,768.917445
36,15,769.054351
42,9,769.149296
34,17,769.29921
47,4,769.341185
37,14,769.471126
35,16,769.621035
49,2,769.641015
46,5,769.687986
36,15,769.828905
32,19,770.000805
45,6,770.065768
47,4,770.10576
40,11,770.20469
48,3,770.23367
40,11,770.327617
46,5,770.371592
32,19,770.547505
48,3,770.576484
32,19,770.753371
41,10,770.851331
35,16,771.008224
34,17,771.167132
35,16,771.314059
34,17,771.468974
43,8,771.556909
42,9,771.637861
41,10,771.725811
47,4,771.76179
49,2,771.78178
23,28,772.031635
43,8,772.116585
29,22,772.348452
45,6,772.409417
49,2,772.431404
23,28,772.71524
33,18,772.902132
49,2,772.922121
47,4,772.967095
31,20,773.18297
29,22,773.420833
40,11,773.541763
50,1,773.55176
28,23,773.764635
48,3,773.791619
39,12,773.902556
33,18,774.077454
40,11,774.182396
34,17,774.334318
45,6,774.393272
39,12,774.510207
49,2,774.528195
44,7,774.588161
30,21,774.783048
40,11,774.884989
48,3,774.914989
41,10,775.005922
32,19,775.183818
48,3,775.211801
43,8,775.289767
48,3,775.318755
36,15,775.453661
48,3,775.48266
34,17,775.645566
44,7,775.716513
40,11,775.820452
46,5,775.868424
39,12,775.97836
49,2,775.998348
47,4,776.031331
47,4,776.069306
33,18,776.227231
35,16,776.372133
35,16,776.517049
43,8,776.589019
50,1,776.600999
48,3,776.628984
44,7,776.695946
49,2,776.715937
40,11,776.816887
42,9,776.89583
41,10,776.988777
36,15,777.131694
39,12,777.244629
47,4,777.27962
26,25,777.494485
26,25,777.712359
50,1,777.722353
42,9,777.804307
38,13,777.926236
27,24,778.146109
50,1,778.156115
50,1,778.166109
49,2,778.18309
18,33,778.473936
36,15,778.61484
48,3,778.641834
40,11,778.742767
50,1,778.752761
47,4,778.790738
42,9,778.876691
35,16,779.017607
47,4,779.052588
47,4,779.08658
35,16,779.235482
39,12,779.339437
50,1,779.347419
49,2,779.365406
41,10,779.457369
31,20,779.646256
48,3,779.675228
49,2,779.693218
40,11,779.799172
50,1,779.808151
44,7,779.870117
49,2,779.888105
45,6,779.944073
44,7,780.003041
38,13,780.116973
50,1,780.126967
49,2,780.146972
46,5,780.19394
50,1,780.204925
39,12,780.314862
49,2,780.332851
35,16,780.487775
45,6,780.543727
43,8,780.613687
27,24,780.830573
41,10,780.925507
50,1,780.936501
32,19,781.099407
38,13,781.224346
46,5,781.269311
36,15,781.40824
41,10,781.506175
32,19,781.678074
33,18,781.842978
47,4,781.876959
37,14,782.006886
35,16,782.152801
49,2,782.170789
36,15,782.313718
35,16,782.463621
35,16,782.608539
42,9,782.693491
43,8,782.774442
31,20,782.970328
34,17,783.125241
45,6,783.184205
35,16,783.323126
37,14,783.45605
47,4,783.492029
34,17,783.641942
36,15,783.788859
45,6,783.841826
41,10,783.936772
41,10,784.026721
29,22,784.217611
50,1,784.226604
36,15,784.361527
43,8,784.439482
50,1,784.450475
32,19,784.624386
34,17,784.775288
47,4,784.809269
44,7,784.870234
49,2,784.888225
41,10,784.977174
48,3,785.003156
38,13,785.124088
43,8,785.203043
40,11,785.294992
49,2,785.312989
49,2,785.32997
43,8,785.401929
40,11,785.49987
37,14,785.6218
41,10,785.715745
47,4,785.755723
38,13,785.873655
39,12,785.988589
49,2,786.006589
48,3,786.035562
48,3,786.062563
48,3,786.089532
49,2,786.10752
47,4,786.1445
37,14,786.269426
47,4,786.306408
50,1,786.315402
50,1,786.325396
49,2,786.345383
42,9,786.423338
42,9,786.510289
50,1,786.52328
32,19,786.689187
50,1,786.698182
50,1,786.707176
40,11,786.813113
49,2,786.831103
30,21,787.01101
43,8,787.081958
48,3,787.109942
49,2,787.128931
45,6,787.188896
50,1,787.197891
46,5,787.243867
32,19,787.422765
45,6,787.47873
41,10,787.569677
41,10,787.657627
39,12,787.766565
35,16,787.932468
46,5,787.977442
50,1,787.990435
35,16,788.13735
32,19,788.31025
43,8,788.385223
49,2,788.404197
50,1,788.413191
39,12,788.534122
47,4,788.5711
45,6,788.621087
48,3,788.647067
31,20,788.851939
50,1,788.861943
47,4,788.897911
32,19,789.0918
38,13,789.223724
49,2,789.242712
46,5,789.29968
35,16,789.460587
41,10,789.556532
40,11,789.648479
45,6,789.708444
40,11,789.813384
49,2,789.831373
46,5,789.875348
48,3,789.901333
33,18,790.076248
47,4,790.113211
50,1,790.122205
48,3,790.154189
47,4,790.193166
48,3,790.220149
42,9,790.315095
29,22,790.524984
36,15,790.668892
46,5,790.714876
41,10,790.822802
34,17,790.986707
40,11,791.086649
31,20,791.282537
30,21,791.498413
31,20,791.691301
48,3,791.725281
31,20,791.924184
48,3,791.954153
41,10,792.040101
47,4,792.074083
41,10,792.189015
39,12,792.323937
31,20,792.540811
39,12,792.673735
32,19,792.893609
48,3,792.92559
47,4,792.964568
41,10,793.069511
45,6,793.140481
33,18,793.339351
32,19,793.536241
34,17,793.696146
47,4,793.730137
43,8,793.803095
50,1,793.812081
39,12,793.927014
33,18,794.085921
4,47,794.546655
48,3,794.577638
48,3,794.60962
35,16,794.784518
50,1,794.796512
50,1,794.810503
34,17,795.012387
22,29,795.311214
49,2,795.329206
28,23,795.56107
46,5,795.606044
47,4,795.648023
-169,220,797.688844
50,1,797.701836
-115,166,799.325916
-57,108,800.499224
38,13,800.645139
47,4,800.689115
50,1,800.698108
17,34,801.076892
49,2,801.099877
45,6,801.163844
44,7,801.234816
49,2,801.255788
39,12,801.35573
49,2,801.372721
48,3,801.398706
48,3,801.424691
38,13,801.542623
48,3,801.572605
46,5,801.61458
45,6,801.674549
37,14,801.837453
49,2,801.857442
47,4,801.901418
37,14,802.036338
39,12,802.159266
50,1,802.169261
33,18,802.356153
49,2,802.376142
50,1,802.386136
44,7,802.455096
50,1,802.465091
47,4,802.506068
39,12,802.629996
26,25,802.874856
43,8,802.954808
47,4,803.00378
49,2,803.025767
38,13,803.16069
47,4,803.202666
36,15,803.363573
40,11,803.478507
47,4,803.514487
18,33,803.81033
46,5,803.87028
47,4,803.917254
43,8,803.988214
47,4,804.023197
46,5,804.075163
41,10,804.163111
32,19,804.343008
47,4,804.382984
37,14,804.516907
48,3,804.547901
37,14,804.680813
45,6,804.730786
50,1,804.742793
49,2,804.761769
50,1,804.771761
41,10,804.866709
49,2,804.886694
44,7,804.952659
45,6,805.005626
38,13,805.12056
47,4,805.158538
39,12,805.270473
-149,200,807.120423
29,22,807.343279
50,1,807.353272
7,44,807.747046
48,3,807.774032
41,10,807.86298
50,1,807.870976
48,3,807.904955
25,26,808.137821
-30,81,808.892385
47,4,808.932363
44,7,808.999326
46,5,809.042299
40,11,809.138259
44,7,809.201207
38,13,809.323153
40,11,809.437071
50,1,809.447066
50,1,809.456061
49,2,809.47405
42,9,809.557003
41,10,809.646962
29,22,809.851832
39,12,809.967784
32,19,810.136683
47,4,810.170649
49,2,810.193651
48,3,810.22362
47,4,810.260596
39,12,810.370534
48,3,810.39752
36,15,810.541435
47,4,810.581411
38,13,810.698346
46,5,810.75831
50,1,810.771302
47,4,810.814277
36,15,810.978183
43,8,811.058137
42,9,811.134093
41,10,811.221043
50,1,811.229041
47,4,811.26502
50,1,811.275012
49,2,811.296
50,1,811.306996
32,19,811.511875
33,18,811.67678
41,10,811.794712
41,10,811.902651
50,1,811.912644
41,10,812.013587
49,2,812.031587
25,26,812.273445
42,9,812.357388
36,15,812.513301
47,4,812.552275
43,8,812.627232
43,8,812.704189
44,7,812.768153
48,3,812.795138
39,12,812.908072
38,13,813.026002
40,11,813.124945
40,11,813.241878
50,1,813.255886
48,3,813.305842
49,2,813.340822
18,33,813.67163
29,22,813.884508
50,1,813.894503
47,4,813.939476
50,1,813.949471
42,9,814.031422
44,7,814.094387
48,3,814.120373
38,13,814.236306
46,5,814.284289
46,5,814.337263
29,22,814.555122
6,45,814.97589
48,3,815.004873
47,4,815.038842
47,4,815.072823
47,4,815.109802
45,6,815.16477
50,1,815.173765
7,44,815.574533
47,4,815.611512
38,13,815.733442
42,9,815.818404
37,14,815.947319
41,10,816.039266
50,1,816.051259
42,9,816.129229
47,4,816.173203
34,17,816.332099
49,2,816.351086
8,43,816.762848
42,9,816.840804
37,14,816.969729
48,3,816.998713
44,7,817.061676
49,2,817.080681
47,4,817.116655
42,9,817.200605
21,30,817.47244
46,5,817.516414
40,11,817.614358
46,5,817.659332
41,10,817.747281
39,12,817.85622
48,3,817.881205
-45,96,818.793679
39,12,818.90263
44,7,818.969578
48,3,818.997572
48,3,819.022545
42,9,819.105498
40,11,819.211448
38,13,819.335384
28,23,819.540258
43,8,819.616219
42,9,819.700166
33,18,819.86706
40,11,819.966002
48,3,819.995984
43,8,820.062946
18,33,820.372768
46,5,820.418742
46,5,820.465716
39,12,820.573667
49,2,820.594641
50,1,820.602634
38,13,820.723565
44,7,820.789527
44,7,820.850492
46,5,820.896477
40,11,821.004404
-31,82,821.752988
49,2,821.770975
50,1,821.782956
41,10,821.865909
37,14,822.007825
45,6,822.065791
43,8,822.139749
38,13,822.256683
-5,56,822.758404
49,2,822.775398
44,7,822.845342
-12,63,823.412016
45,6,823.466985
-1,52,823.948717
38,13,824.074635
44,7,824.140599
39,12,824.244535
47,4,824.279516
39,12,824.388452
24,27,824.628315
47,4,824.662294
42,9,824.750245
30,21,824.941135
48,3,824.969119
44,7,825.040078
50,1,825.052071
47,4,825.09005
-29,80,825.841617
49,2,825.859607
41,10,825.951551
49,2,825.970541
32,19,826.160433
50,1,826.169427
48,3,826.198425
27,24,826.433275
42,9,826.520223
49,2,826.537215
31,20,826.745096
