#{"t_start": 1594814445.9498682, "env_id": "NovelGridworld-v0"}
r,l,t
36,15,378.141853
39,12,378.364725
30,21,378.758518
43,8,378.902976
45,6,379.009911
48,3,379.065883
47,4,379.145838
33,18,379.46664
40,11,379.683521
47,4,379.757479
43,8,379.902064
45,6,380.012002
49,2,380.046981
36,15,380.316827
50,1,380.334817
38,13,380.570681
42,9,380.723595
48,3,380.783438
48,3,380.834406
37,14,381.085035
35,16,381.375867
49,2,381.411846
42,9,381.58276
45,6,381.687705
33,18,382.01851
44,7,382.154443
46,5,382.244223
50,1,382.266209
45,6,382.374149
48,3,382.430117
38,13,382.674977
28,23,383.091743
47,4,383.164704
48,3,383.21767
38,13,383.465532
47,4,383.5425
15,36,384.185682
43,8,384.332587
49,2,384.374579
50,1,384.392554
48,3,384.448533
44,7,384.578363
48,3,384.633348
46,5,384.725369
41,10,384.911974
42,9,385.075876
49,2,385.113845
41,10,385.303737
43,8,385.444656
49,2,385.484634
49,2,385.520615
44,7,385.649741
42,9,385.81065
37,14,386.06249
45,6,386.182441
49,2,386.218407
47,4,386.28937
48,3,386.346337
42,9,386.509056
48,3,386.56003
32,19,386.908843
48,3,386.964796
48,3,387.017781
41,10,387.202662
47,4,387.27362
46,5,387.367136
44,7,387.498077
42,9,387.659985
50,1,387.67897
35,16,387.967806
42,9,388.130718
46,5,388.225663
48,3,388.28062
47,4,388.355586
48,3,388.409282
47,4,388.488236
43,8,388.633156
50,1,388.652143
41,10,388.83504
41,10,389.01895
48,3,389.075912
41,10,389.261798
44,7,389.390735
39,12,389.608609
45,6,389.72854
39,12,389.942101
49,2,389.980094
37,14,390.236933
42,9,390.396842
42,9,390.564749
42,9,390.727654
43,8,390.87412
42,9,391.038043
50,1,391.059016
46,5,391.152962
24,27,391.643698
47,4,391.712656
50,1,391.732632
43,8,391.878094
45,6,391.984033
47,4,392.056009
49,2,392.094981
47,4,392.174928
40,11,392.377821
40,11,392.578698
41,10,392.760592
44,7,392.885337
49,2,392.921301
41,10,393.098201
44,7,393.234139
48,3,393.290107
45,6,393.411039
43,8,393.561937
48,3,393.61992
50,1,393.639896
46,5,393.733857
44,7,393.864777
40,11,394.065659
47,4,394.140617
50,1,394.162611
49,2,394.202588
39,12,394.414624
50,1,394.435611
47,4,394.509572
39,12,394.724259
48,3,394.778214
45,6,394.889149
50,1,394.907155
36,15,395.184982
43,8,395.3309
39,12,395.565766
46,5,395.661712
42,9,395.829616
38,13,396.060107
43,8,396.223015
47,4,396.295965
50,1,396.316966
47,4,396.384912
45,6,396.494849
38,13,396.722721
44,7,396.855647
50,1,396.873637
45,6,396.986586
41,10,397.170155
45,6,397.279093
47,4,397.355046
47,4,397.43399
46,5,397.529937
46,5,397.621885
50,1,397.640888
50,1,397.659861
40,11,397.86676
45,6,397.974683
40,11,398.170382
48,3,398.227348
50,1,398.246339
38,13,398.480208
45,6,398.589145
41,10,398.770043
45,6,398.87598
45,6,398.986918
46,5,399.076868
47,4,399.150828
35,16,399.441676
44,7,399.575417
40,11,399.779286
49,2,399.817265
41,10,399.994164
36,15,400.27402
44,7,400.400932
43,8,400.542863
43,8,400.68677
45,6,400.792711
47,4,400.870677
40,11,401.070085
39,12,401.292958
50,1,401.312931
44,7,401.433878
45,6,401.546814
46,5,401.636763
47,4,401.706724
41,10,401.896168
49,2,401.932147
49,2,401.968129
42,9,402.145026
39,12,402.3709
47,4,402.43986
42,9,402.60578
46,5,402.694715
41,10,402.879608
43,8,403.01853
49,2,403.056524
46,5,403.152386
44,7,403.284851
30,21,403.679985
44,7,403.8149
41,10,403.994794
44,7,404.122723
46,5,404.222668
45,6,404.333609
43,8,404.47811
47,4,404.554066
42,9,404.722973
49,2,404.760951
48,3,404.815933
41,10,404.990818
42,9,405.152728
49,2,405.191916
47,4,405.264874
42,9,405.425794
50,1,405.444788
47,4,405.522743
39,12,405.74019
36,15,406.011038
46,5,406.104001
21,30,406.673309
43,8,406.826222
37,14,407.084091
47,4,407.165044
50,1,407.185017
35,16,407.470855
38,13,407.706732
43,8,407.854572
49,2,407.889568
41,10,408.069988
50,1,408.086981
42,9,408.252887
40,11,408.456769
42,9,408.620676
39,12,408.849259
49,2,408.886238
41,10,409.068134
46,5,409.169076
46,5,409.264025
48,3,409.324005
50,1,409.34098
45,6,409.449933
39,12,409.668797
41,10,409.862684
48,3,409.919666
45,6,410.027377
48,3,410.084349
48,3,410.140302
45,6,410.255238
47,4,410.329194
40,11,410.543088
45,6,410.65401
45,6,410.760949
48,3,410.815919
41,10,411.003828
37,14,411.259682
28,23,411.68618
49,2,411.720145
49,2,411.759123
43,8,411.905042
43,8,412.052971
40,11,412.266836
49,2,412.305812
41,10,412.48672
41,10,412.673455
49,2,412.707436
46,5,412.808379
45,6,412.921316
50,1,412.942302
49,2,412.980282
50,1,412.997282
48,3,413.05524
47,4,413.132193
50,1,413.153185
49,2,413.193158
49,2,413.229139
50,1,413.248127
47,4,413.323087
42,9,413.484994
46,5,413.584936
25,26,414.054672
41,10,414.240134
45,6,414.349088
35,16,414.654899
45,6,414.768834
50,1,414.788824
44,7,414.973726
47,4,415.051682
50,1,415.072418
49,2,415.133384
39,12,415.444206
40,11,415.688068
45,6,415.820992
19,32,416.417661
49,2,416.452641
39,12,416.663527
45,6,416.769474
50,1,416.787463
46,5,416.880411
49,2,416.921387
47,4,416.995366
35,16,417.293122
42,9,417.456034
40,11,417.663775
36,15,417.935637
33,18,418.258052
48,3,418.31202
47,4,418.387992
42,9,418.548886
40,11,418.767761
40,11,418.966207
45,6,419.078128
47,4,419.162084
45,6,419.266024
38,13,419.503898
37,14,419.758742
38,13,419.992287
47,4,420.069243
46,5,420.16419
38,13,420.400069
44,7,420.526992
49,2,420.564976
49,2,420.599944
5,46,421.426163
49,2,421.463142
41,10,421.643029
45,6,421.759963
46,5,421.856924
46,5,421.949854
35,16,422.239278
47,4,422.312236
48,3,422.368203
47,4,422.443163
31,20,422.813961
50,1,422.830941
44,7,422.955871
45,6,423.064807
48,3,423.117778
41,10,423.312365
48,3,423.366332
50,1,423.385337
43,8,423.527256
47,4,423.603209
45,6,423.722132
40,11,423.923018
40,11,424.11992
40,11,424.316808
45,6,424.42573
48,3,424.476018
45,6,424.585969
48,3,424.643938
48,3,424.697906
50,1,424.717894
40,11,424.919764
30,21,425.304093
45,6,425.411032
50,1,425.431036
41,10,425.60892
43,8,425.761832
33,18,426.097395
36,15,426.374249
36,15,426.650082
30,21,427.03388
48,3,427.088833
43,8,427.240747
48,3,427.293556
19,32,427.861237
48,3,427.919218
48,3,427.973171
50,1,427.99116
40,11,428.188049
46,5,428.28
48,3,428.337966
45,6,428.452901
50,1,428.471904
49,2,428.507869
43,8,428.656786
45,6,428.765036
42,9,428.930946
42,9,429.106855
45,6,429.221811
48,3,429.278399
43,8,429.417334
42,9,429.582227
43,8,429.729143
27,24,430.162897
42,9,430.340795
49,2,430.378772
47,4,430.453727
48,3,430.51869
42,9,430.688348
48,3,430.747314
33,18,431.112111
43,8,431.258026
40,11,431.456928
40,11,431.669348
44,7,431.796275
39,12,432.013152
49,2,432.053145
47,4,432.127087
45,6,432.245021
38,13,432.49389
44,7,432.623806
46,5,432.718774
49,2,432.7603
42,9,432.923195
36,15,433.210032
45,6,433.330962
49,2,433.376937
38,13,433.613598
49,2,433.654578
42,9,433.827495
49,2,433.863458
46,5,433.955403
50,1,433.973395
38,13,434.254235
41,10,434.453122
44,7,434.58005
41,10,434.766946
41,10,434.95084
47,4,435.023797
46,5,435.117744
40,11,435.325159
49,2,435.362139
39,12,435.583024
48,3,435.633985
50,1,435.652989
42,9,435.824891
48,3,435.876857
33,18,436.209483
49,2,436.245461
40,11,436.442349
40,11,436.634242
38,13,436.871105
39,12,437.088981
39,12,437.317852
41,10,437.505745
47,4,437.577729
39,12,437.794287
43,8,437.949199
49,2,437.996172
44,7,438.129111
48,3,438.183065
40,11,438.38596
47,4,438.45791
33,18,438.795603
47,4,438.870089
42,9,439.048988
49,2,439.086966
45,6,439.200901
42,9,439.371839
34,17,439.692525
48,3,439.753474
43,8,439.898409
48,3,439.95736
49,2,439.996348
49,2,440.030317
31,20,440.400123
37,14,440.654965
44,7,440.781893
45,6,440.886833
48,3,440.948798
46,5,441.055444
42,9,441.22235
45,6,441.332286
50,1,441.350275
45,6,441.453218
37,14,441.706074
47,4,441.785029
45,6,441.887971
32,19,442.225353
47,4,442.298296
50,1,442.319286
39,12,442.533163
36,15,442.811004
28,23,443.222787
47,4,443.305311
40,11,443.502215
49,2,443.539178
42,9,443.702088
49,2,443.740066
48,3,443.796032
48,3,443.848004
49,2,443.889979
41,10,444.072875
39,12,444.289442
47,4,444.363385
50,1,444.383374
47,4,444.453349
44,7,444.605248
43,8,444.768156
48,3,444.829121
47,4,444.900081
44,7,445.035003
40,11,445.233892
42,9,445.403403
45,6,445.511326
45,6,445.617282
40,11,445.821167
39,12,446.042025
47,4,446.113985
32,19,446.460379
41,10,446.646274
49,2,446.680254
50,1,446.702242
49,2,446.745217
50,1,446.764222
45,6,446.869146
50,1,446.886137
49,2,446.92413
49,2,446.959111
38,13,447.202956
41,10,447.381875
45,6,447.486818
43,8,447.640327
48,3,447.698313
42,9,447.872211
36,15,448.141058
37,14,448.404908
39,12,448.620322
44,7,448.754256
48,3,448.811212
43,8,448.961128
29,22,449.363899
46,5,449.454848
48,3,449.511682
47,4,449.586637
36,15,449.866465
49,2,449.901445
43,8,450.051361
47,4,450.122322
48,3,450.180288
48,3,450.239255
46,5,450.328203
35,16,450.624035
43,8,450.776964
35,16,451.061793
45,6,451.171309
45,6,451.29224
49,2,451.331218
43,8,451.479145
50,1,451.498139
42,9,451.668041
47,4,451.737988
48,3,451.798953
47,4,451.870931
50,1,451.8889
48,3,451.94487
31,20,452.340666
41,10,452.518564
47,4,452.588544
49,2,452.626509
49,2,452.66504
49,2,452.701021
50,1,452.71901
48,3,452.779975
34,17,453.104562
38,13,453.34243
50,1,453.360417
50,1,453.379405
40,11,453.578294
31,20,453.956079
43,8,454.100997
36,15,454.392831
45,6,454.498779
43,8,454.643546
36,15,454.928384
44,7,455.058325
41,10,455.247204
44,7,455.370134
48,3,455.427101
50,1,455.447105
38,13,455.688954
44,7,455.829399
46,5,455.917351
39,12,456.130244
43,8,456.285143
43,8,456.431057
45,6,456.543993
38,13,456.793574
48,3,456.849542
34,17,457.146373
41,10,457.332253
48,3,457.385222
49,2,457.423216
49,2,457.466192
48,3,457.524143
47,4,457.6021
36,15,457.882951
49,2,457.923918
49,2,457.966817
45,6,458.077586
47,4,458.146547
43,8,458.295465
41,10,458.473361
49,2,458.509341
40,11,458.702231
46,5,458.798177
47,4,458.87615
34,17,459.173966
47,4,459.251935
42,9,459.417852
49,2,459.452828
45,6,459.563785
49,2,459.603776
49,2,459.638751
50,1,459.656733
46,5,459.7533
45,6,459.866237
36,15,460.137085
40,11,460.348963
47,4,460.418934
44,7,460.543868
39,12,460.764757
48,3,460.822725
35,16,461.121172
40,11,461.327055
41,10,461.554912
40,11,461.797962
31,20,462.204443
15,36,462.932029
43,8,463.098935
43,8,463.261202
48,3,463.319167
48,3,463.398124
46,5,463.550038
38,13,463.89684
6,45,464.771343
34,17,465.063189
47,4,465.13315
13,38,465.966665
40,11,466.205529
46,5,466.310472
42,9,466.561328
37,14,467.032062
44,7,467.217956
43,8,467.451822
36,15,467.914561
39,12,468.30186
50,1,468.32888
48,3,468.405836
49,2,468.453809
50,1,468.481793
50,1,468.509778
44,7,468.724591
48,3,468.810544
49,2,468.863528
49,2,468.915728
40,11,469.284546
38,13,469.665773
42,9,470.017588
50,1,470.046573
46,5,470.166086
38,13,470.453923
40,11,470.697784
48,3,470.767746
49,2,470.812721
39,12,471.106553
43,8,471.293446
48,3,471.362408
44,7,471.528472
48,3,471.591435
48,3,471.6604
49,2,471.745354
39,12,472.266766
45,6,472.489643
45,6,472.741494
44,7,473.067333
27,24,473.991627
50,1,474.036599
50,1,474.069577
44,7,474.34797
32,19,475.099745
46,5,475.282644
31,20,476.101941
48,3,476.216876
49,2,476.303823
40,11,476.746575
37,14,477.326098
32,19,478.073669
36,15,478.647349
49,2,478.727304
38,13,479.254005
44,7,479.534449
47,4,479.68561
49,2,479.763561
43,8,480.112364
49,2,480.190322
48,3,480.310254
43,8,480.635065
49,2,480.703028
39,12,481.177761
38,13,481.643499
48,3,481.75743
37,14,482.313637
36,15,482.876319
45,6,483.113188
40,11,483.552936
37,14,484.058651
49,2,484.125608
37,14,484.663304
49,2,484.736267
44,7,484.987132
43,8,485.254967
46,5,485.439866
50,1,485.481836
50,1,485.512823
42,9,485.810653
33,18,486.402265
48,3,486.504208
48,3,486.602154
42,9,486.818586
47,4,486.897541
36,15,487.234399
43,8,487.39431
50,1,487.412297
49,2,487.461269
50,1,487.481257
48,3,487.535229
48,3,487.592194
44,7,487.717147
49,2,487.758121
48,3,487.811401
49,2,487.847379
43,8,487.994304
49,2,488.029285
48,3,488.084254
48,3,488.140244
39,12,488.371113
43,8,488.519014
42,9,488.682927
40,11,488.892824
48,3,488.947777
38,13,489.188639
43,8,489.344553
37,14,489.587416
50,1,489.605419
45,6,489.710359
39,12,489.933221
41,10,490.124121
37,14,490.390958
48,3,490.45792
49,2,490.502896
48,3,490.558864
47,4,490.632823
45,6,490.744757
33,18,491.067589
43,8,491.207494
40,11,491.427962
48,3,491.488942
48,3,491.542898
45,6,491.668835
38,13,491.912702
49,2,491.949667
48,3,492.006648
43,8,492.156563
48,3,492.211516
50,1,492.232505
49,2,492.270485
45,6,492.397411
46,5,492.501234
39,12,492.72013
48,3,492.781111
42,9,492.945552
48,3,493.006033
39,12,493.225913
46,5,493.320854
39,12,493.554723
44,7,493.690645
38,13,493.930508
50,1,493.948512
33,18,494.309859
47,4,494.394811
50,1,494.4128
46,5,494.495769
37,14,494.757607
41,10,494.949498
50,1,494.966489
44,7,495.095435
38,13,495.341478
42,9,495.516405
48,3,495.569376
40,11,495.777864
49,2,495.815847
43,8,495.962748
43,8,496.110665
37,14,496.367521
50,1,496.385511
40,11,496.601928
49,2,496.645904
49,2,496.685873
34,17,497.011685
49,2,497.053676
49,2,497.089655
46,5,497.181589
42,9,497.360487
36,15,497.639878
46,5,497.736809
43,8,497.898718
33,18,498.242521
37,14,498.518912
43,8,498.663828
42,9,498.834729
44,7,498.972651
36,15,499.245506
47,4,499.318474
40,11,499.519926
49,2,499.554907
44,7,499.697823
47,4,499.772782
49,2,499.811759
49,2,499.851735
49,2,499.887715
47,4,499.958675
46,5,500.054638
45,6,500.170555
43,8,500.310476
44,7,500.443931
42,9,500.608838
45,6,500.722772
50,1,500.745774
43,8,500.890679
46,5,500.977642
47,4,501.062579
39,12,501.283453
45,6,501.402949
47,4,501.478916
46,5,501.569869
43,8,501.712772
46,5,501.80472
36,15,502.080563
47,4,502.15752
46,5,502.250469
40,11,502.449907
34,17,502.752733
49,2,502.789712
28,23,503.210085
46,5,503.318025
48,3,503.37699
40,11,503.578892
43,8,503.727793
45,6,503.83673
44,7,503.957663
38,13,504.198523
49,2,504.23352
47,4,504.318615
49,2,504.361595
50,1,504.380571
41,10,504.557489
49,2,504.596473
34,17,504.970871
40,11,505.193744
42,9,505.368645
49,2,505.410623
48,3,505.487578
38,13,505.757225
48,3,505.817191
42,9,506.002086
43,8,506.168994
48,3,506.233956
46,5,506.331899
42,9,506.5108
41,10,506.71768
43,8,506.883586
33,18,507.255314
48,3,507.324941
42,9,507.522829
45,6,507.643761
49,2,507.686737
39,12,507.932595
46,5,508.034539
49,2,508.076514
47,4,508.161153
45,6,508.278085
49,2,508.318062
42,9,508.511953
45,6,508.694849
49,2,508.745821
45,6,508.884742
48,3,508.951703
48,3,509.020665
41,10,509.231544
36,15,509.528376
41,10,509.728262
49,2,509.768239
45,6,509.875178
46,5,509.971124
49,2,510.006105
40,11,510.207989
47,4,510.289954
48,3,510.348925
44,7,510.482849
36,15,510.826639
49,2,510.867615
47,4,510.938576
41,10,511.134466
42,9,511.299387
38,13,511.538235
43,8,511.693146
38,13,511.936011
45,6,512.040949
48,3,512.097919
43,8,512.242851
46,5,512.335782
45,6,512.442723
45,6,512.564652
42,9,512.74555
48,3,512.803518
45,6,512.925448
46,5,513.029404
47,4,513.126333
41,10,513.337215
47,4,513.420169
35,16,513.843927
48,3,513.919883
35,16,514.607494
46,5,514.961292
37,14,516.052196
44,7,516.315047
46,5,516.618875
48,3,516.803769
35,16,517.395433
44,7,517.587324
43,8,517.850174
41,10,518.159998
43,8,518.453832
37,14,518.863599
47,4,518.983531
45,6,519.19641
48,3,519.289359
42,9,519.560205
39,12,520.048079
32,19,520.62675
46,5,520.829634
26,25,521.575492
37,14,521.931299
32,19,522.322068
49,2,522.357049
49,2,522.392028
28,23,522.843772
43,8,523.016674
35,16,523.331496
50,1,523.354492
36,15,523.677302
38,13,523.951143
40,11,524.172034
47,4,524.253972
41,10,524.453859
39,12,524.690724
49,2,524.731701
48,3,524.788667
50,1,524.806659
36,15,525.087498
50,1,525.104488
43,8,525.287385
49,2,525.329361
48,3,525.409315
48,3,525.495266
48,3,525.571226
43,8,525.760117
29,22,526.36977
45,6,526.568659
43,8,526.810524
49,2,526.868489
47,4,526.988421
