#{"t_start": 1595252445.9527411, "env_id": "NovelGridworld-v0"}
r,l,t
44,7,144.406754
47,4,144.438738
32,19,144.599645
50,1,144.60964
43,8,144.697589
46,5,144.770546
30,21,144.98842
49,2,145.009408
41,10,145.094359
36,15,145.220287
50,1,145.229282
45,6,145.279253
44,7,145.33522
47,4,145.3712
49,2,145.38919
48,3,145.416173
33,18,145.556094
43,8,145.615058
40,11,145.698012
49,2,145.713003
49,2,145.728992
30,21,145.899895
50,1,145.90889
44,7,145.976852
44,7,146.058806
43,8,146.151749
34,17,146.304662
49,2,146.321651
36,15,146.438585
38,13,146.53353
40,11,146.627476
44,7,146.681445
46,5,146.720423
44,7,146.772391
49,2,146.789382
44,7,146.84535
46,5,146.884327
43,8,146.945292
46,5,146.984269
49,2,147.000261
46,5,147.040237
49,2,147.056229
29,22,147.225131
50,1,147.233126
39,12,147.331069
49,2,147.34706
42,9,147.41702
48,3,147.439008
48,3,147.461993
49,2,147.480983
45,6,147.526957
50,1,147.535952
49,2,147.551943
19,32,147.802799
50,1,147.812792
34,17,148.053653
42,9,148.159592
45,6,148.215561
42,9,148.299512
-6,57,148.724267
47,4,148.750251
50,1,148.757247
45,6,148.799223
46,5,148.831205
43,8,148.882177
33,18,149.003108
45,6,149.044081
48,3,149.063071
49,2,149.078062
37,14,149.182003
40,11,149.257961
40,11,149.333917
50,1,149.346912
48,3,149.376894
47,4,149.416866
29,22,149.617752
47,4,149.646735
10,41,149.938566
44,7,149.992535
46,5,150.027515
30,21,150.180427
37,14,150.280369
25,26,150.481254
33,18,150.616176
46,5,150.656153
48,3,150.681138
48,3,150.706124
47,4,150.739105
40,11,150.826055
41,10,150.900012
42,9,150.961976
45,6,151.003952
44,7,151.047927
50,1,151.053923
44,7,151.102897
30,21,151.238818
45,6,151.278795
28,23,151.436702
45,6,151.480678
49,2,151.494669
34,17,151.600608
35,16,151.742529
40,11,151.834475
46,5,151.873452
50,1,151.882446
38,13,151.975393
47,4,152.001378
41,10,152.066339
49,2,152.080333
42,9,152.141296
46,5,152.177275
32,19,152.314197
44,7,152.35917
31,20,152.510084
46,5,152.543066
40,11,152.613026
46,5,152.645005
50,1,152.652004
50,1,152.659
47,4,152.685982
47,4,152.714966
48,3,152.733955
36,15,152.8319
32,19,152.953832
46,5,152.989807
37,14,153.080757
50,1,153.08775
45,6,153.128729
38,13,153.215676
46,5,153.249658
37,14,153.342607
44,7,153.38758
38,13,153.478525
39,12,153.563476
47,4,153.599455
48,3,153.624446
50,1,153.636434
50,1,153.646429
44,7,153.701397
44,7,153.760364
46,5,153.796343
45,6,153.839318
50,1,153.847313
44,7,153.894285
30,21,154.044199
43,8,154.097169
43,8,154.146142
50,1,154.152138
23,28,154.331037
48,3,154.353021
49,2,154.368015
50,1,154.374011
50,1,154.381005
50,1,154.388001
48,3,154.41099
29,22,154.558904
49,2,154.573894
-6,57,154.942682
47,4,154.970667
36,15,155.067609
49,2,155.079605
46,5,155.114585
45,6,155.153562
43,8,155.204532
48,3,155.226518
46,5,155.260501
46,5,155.29548
49,2,155.309471
43,8,155.366439
50,1,155.373433
38,13,155.469393
50,1,155.477373
47,4,155.503358
34,17,155.623291
47,4,155.654272
47,4,155.681257
44,7,155.733225
50,1,155.742232
36,15,155.852158
44,7,155.90013
43,8,155.954098
49,2,155.96909
38,13,156.05604
36,15,156.165976
43,8,156.219946
40,11,156.308894
46,5,156.366865
34,17,156.605723
40,11,156.688676
48,3,156.708663
47,4,156.738647
47,4,156.76763
33,18,156.901552
41,10,156.971513
33,18,157.09844
33,18,157.213374
45,6,157.258349
49,2,157.274337
46,5,157.311316
35,16,157.420254
30,21,157.56617
47,4,157.596152
47,4,157.626135
47,4,157.65212
45,6,157.697096
37,14,157.796037
43,8,157.853006
48,3,157.872994
50,1,157.879989
47,4,157.908973
49,2,157.924963
47,4,157.952947
47,4,157.980935
48,3,158.002918
42,9,158.058887
43,8,158.108856
48,3,158.127845
28,23,158.281757
49,2,158.29575
42,9,158.358715
35,16,158.476645
50,1,158.485641
34,17,158.589581
32,19,158.715508
50,1,158.722503
50,1,158.729499
46,5,158.764479
46,5,158.80246
39,12,158.899402
40,11,158.993348
47,4,159.026328
48,3,159.052313
47,4,159.084294
40,11,159.156253
46,5,159.188235
49,2,159.203227
47,4,159.230211
38,13,159.31616
48,3,159.33615
45,6,159.376125
47,4,159.406109
41,10,159.478067
46,5,159.515046
46,5,159.549027
48,3,159.571013
45,6,159.612989
48,3,159.635976
45,6,159.677952
39,12,159.757907
44,7,159.810875
44,7,159.860846
50,1,159.869842
48,3,159.891828
31,20,160.034745
44,7,160.083718
35,16,160.189658
37,14,160.282603
50,1,160.291598
37,14,160.382546
48,3,160.403534
42,9,160.4625
45,6,160.506475
48,3,160.530462
47,4,160.561443
45,6,160.611416
34,17,160.741339
50,1,160.749335
47,4,160.782315
17,34,161.081143
46,5,161.126118
48,3,161.153102
46,5,161.197077
16,35,161.497903
47,4,161.531884
46,5,161.577857
31,20,161.74676
40,11,161.846701
45,6,161.896675
31,20,162.07557
40,11,162.167517
19,32,162.438362
50,1,162.447356
45,6,162.497327
48,3,162.523311
43,8,162.584276
41,10,162.663231
48,3,162.687217
42,9,162.759177
41,10,162.842129
46,5,162.882105
26,25,163.053006
41,10,163.117969
43,8,163.169938
49,2,163.182932
49,2,163.197924
48,3,163.217911
43,8,163.269881
44,7,163.317854
46,5,163.351834
47,4,163.378819
35,16,163.490754
49,2,163.507745
46,5,163.544722
45,6,163.586714
28,23,163.737611
46,5,163.771593
50,1,163.779587
37,14,163.880529
46,5,163.915509
46,5,163.950489
46,5,163.988467
32,19,164.122391
47,4,164.150374
47,4,164.176362
34,17,164.288296
34,17,164.401228
49,2,164.415236
48,3,164.438223
42,9,164.503173
39,12,164.588123
50,1,164.596117
38,13,164.683067
40,11,164.756025
48,3,164.775014
45,6,164.818988
47,4,164.845973
48,3,164.86696
44,7,164.916932
43,8,164.9739
46,5,165.015875
32,19,165.140803
42,9,165.199769
40,11,165.272727
49,2,165.28672
50,1,165.293717
46,5,165.326697
46,5,165.359679
46,5,165.39066
47,4,165.418643
44,7,165.461617
50,1,165.468613
49,2,165.483606
48,3,165.502594
32,19,165.63052
50,1,165.639515
48,3,165.660504
47,4,165.688486
41,10,165.754464
45,6,165.797439
49,2,165.811416
48,3,165.835402
32,19,165.965328
43,8,166.020295
50,1,166.029291
37,14,166.127235
36,15,166.22418
34,17,166.336116
41,10,166.409073
48,3,166.431059
49,2,166.446051
42,9,166.508015
34,17,166.621949
43,8,166.678917
47,4,166.707901
37,14,166.805844
48,3,166.827831
50,1,166.835827
45,6,166.876804
50,1,166.883798
42,9,166.942766
49,2,166.955756
49,2,166.970747
50,1,166.977743
49,2,166.991735
42,9,167.0527
28,23,167.203616
48,3,167.223602
47,4,167.250589
46,5,167.291564
44,7,167.34853
38,13,167.435481
46,5,167.468461
23,28,167.654353
40,11,167.728311
50,1,167.734308
46,5,167.768289
47,4,167.79827
38,13,167.888219
47,4,167.914205
49,2,167.929197
46,5,167.965177
46,5,168.003155
46,5,168.036135
43,8,168.090104
48,3,168.112091
31,20,168.244014
50,1,168.25201
35,16,168.357948
31,20,168.489872
48,3,168.509862
50,1,168.516857
46,5,168.550838
48,3,168.571824
43,8,168.624794
49,2,168.638786
50,1,168.647781
38,13,168.734732
44,7,168.783704
39,12,168.873651
38,13,168.968597
42,9,169.028562
43,8,169.08353
41,10,169.150492
50,1,169.158489
45,6,169.198464
44,7,169.249438
45,6,169.291412
45,6,169.329388
48,3,169.349376
48,3,169.369365
49,2,169.384357
50,1,169.393354
46,5,169.425334
43,8,169.477304
47,4,169.502289
38,13,169.594236
50,1,169.600233
43,8,169.653202
48,3,169.674189
42,9,169.735155
44,7,169.782129
48,3,169.803115
44,7,169.855084
44,7,169.90106
50,1,169.908056
41,10,169.976015
48,3,170.001001
50,1,170.009996
48,3,170.029985
47,4,170.057968
46,5,170.090949
44,7,170.137922
33,18,170.26185
49,2,170.27884
48,3,170.299829
47,4,170.328812
47,4,170.356795
48,3,170.377784
50,1,170.386779
48,3,170.406767
43,8,170.460736
49,2,170.473729
47,4,170.499716
38,13,170.591661
46,5,170.625641
47,4,170.653625
49,2,170.667618
49,2,170.680609
46,5,170.714592
47,4,170.742573
33,18,170.865502
49,2,170.878495
43,8,170.928468
36,15,171.028409
48,3,171.049397
43,8,171.102366
48,3,171.122356
43,8,171.176323
45,6,171.217302
49,2,171.231292
44,7,171.280263
44,7,171.329237
47,4,171.357219
45,6,171.3982
43,8,171.457161
49,2,171.475152
43,8,171.53012
44,7,171.58109
42,9,171.658046
49,2,171.674037
49,2,171.688029
48,3,171.709017
50,1,171.717012
50,1,171.726006
36,15,171.848936
48,3,171.870923
44,7,171.919895
44,7,171.966868
21,30,172.166752
49,2,172.179747
44,7,172.231715
39,12,172.316666
43,8,172.37863
36,15,172.475576
34,17,172.589511
41,10,172.658469
40,11,172.733425
47,4,172.76141
46,5,172.798391
49,2,172.813382
49,2,172.827374
41,10,172.896335
42,9,172.957299
36,15,173.062238
36,15,173.167176
27,24,173.322086
46,5,173.35507
31,20,173.491988
48,3,173.511977
30,21,173.651898
42,9,173.714861
47,4,173.753839
47,4,173.780823
49,2,173.795814
47,4,173.825796
46,5,173.860776
44,7,173.909751
41,10,173.97671
38,13,174.063659
48,3,174.084647
-34,85,174.641325
38,13,174.727278
45,6,174.768255
35,16,174.885185
32,19,175.01611
40,11,175.08807
44,7,175.133044
48,3,175.152032
50,1,175.159029
49,2,175.17302
33,18,175.307942
43,8,175.364909
50,1,175.370905
47,4,175.398889
42,9,175.479842
47,4,175.517821
43,8,175.579785
49,2,175.596777
49,2,175.614766
46,5,175.652743
45,6,175.700716
49,2,175.717753
38,13,175.800658
28,23,175.96378
50,1,175.970775
47,4,175.999758
49,2,176.014752
46,5,176.048735
50,1,176.056732
46,5,176.09171
50,1,176.098707
45,6,176.14368
49,2,176.157673
46,5,176.193652
43,8,176.251619
49,2,176.266611
40,11,176.344572
40,11,176.420528
36,15,176.521731
48,3,176.541722
46,5,176.5777
47,4,176.607683
21,30,176.898259
37,14,177.032802
49,2,177.054788
47,4,177.08577
47,4,177.115753
43,8,177.168727
45,6,177.205704
42,9,177.264672
49,2,177.278678
48,3,177.299652
49,2,177.312648
49,2,177.325647
41,10,177.389607
44,7,177.434952
49,2,177.449942
48,3,177.471929
47,4,177.501912
38,13,177.598857
41,10,177.672708
41,10,177.74167
45,6,177.785645
36,15,177.897579
42,9,177.961547
39,12,178.044624
45,6,178.088598
36,15,178.189535
40,11,178.266488
49,2,178.28148
47,4,178.310465
44,7,178.358435
33,18,178.474369
46,5,178.513347
41,10,178.579308
42,9,178.64527
47,4,178.671254
45,6,178.712232
42,9,178.777193
47,4,178.808176
48,3,178.828164
40,11,178.906121
41,10,179.06403
46,5,179.14998
50,1,179.165976
46,5,179.208946
38,13,179.298896
50,1,179.30689
44,7,179.359858
45,6,179.404832
41,10,179.474792
36,15,179.578732
46,5,179.618709
41,10,179.697663
20,31,179.906545
43,8,179.962511
50,1,179.970507
31,20,180.118422
32,19,180.243349
34,17,180.36228
48,3,180.390264
46,5,180.439236
47,4,180.473217
50,1,180.482213
45,6,180.533182
46,5,180.578157
50,1,180.587153
48,3,180.614135
49,2,180.630126
47,4,180.658109
50,1,180.665106
48,3,180.687092
44,7,180.735065
46,5,180.766047
48,3,180.786036
37,14,180.901969
41,10,180.98892
37,14,181.089861
44,7,181.137833
48,3,181.158821
36,15,181.259762
38,13,181.356707
49,2,181.373698
40,11,181.469648
49,2,181.486634
43,8,181.551594
46,5,181.589574
44,7,181.637545
48,3,181.659532
45,6,181.699509
43,8,181.74948
44,7,181.796454
48,3,181.818441
44,7,181.872412
50,1,181.879405
42,9,181.943368
46,5,181.976349
47,4,182.005332
40,11,182.080291
42,9,182.142254
43,8,182.20322
34,17,182.32215
36,15,182.423091
46,5,182.458073
46,5,182.495053
43,8,182.550021
50,1,182.557014
50,1,182.56501
50,1,182.572006
43,8,182.628974
43,8,182.68794
46,5,182.722919
45,6,182.763896
49,2,182.777887
43,8,182.835855
50,1,182.84285
47,4,182.873848
46,5,182.907813
47,4,182.939795
44,7,182.988766
40,11,183.061724
50,1,183.069719
50,1,183.077714
42,9,183.142677
38,13,183.230628
42,9,183.29259
48,3,183.317576
44,7,183.365548
48,3,183.385537
46,5,183.41652
32,19,183.543447
45,6,183.581425
41,10,183.651384
33,18,183.770317
44,7,183.815289
44,7,183.866264
44,7,183.918231
44,7,183.966204
37,14,184.064146
46,5,184.098127
49,2,184.112118
50,1,184.118114
45,6,184.158107
38,13,184.243042
50,1,184.251038
41,10,184.315002
37,14,184.407965
46,5,184.439932
41,10,184.506892
46,5,184.543869
48,3,184.56386
49,2,184.576853
46,5,184.61183
47,4,184.639814
50,1,184.647825
49,2,184.661803
46,5,184.693798
46,5,184.727763
48,3,184.749751
27,24,184.909658
48,3,184.931646
45,6,184.970624
48,3,184.992612
49,2,185.006603
39,12,185.089555
43,8,185.141525
26,25,185.307429
30,21,185.446349
50,1,185.453345
22,29,185.682214
38,13,185.778159
38,13,185.86211
46,5,185.899384
44,7,185.947357
44,7,185.992333
17,34,186.231193
48,3,186.251182
38,13,186.345128
46,5,186.380107
40,11,186.457063
46,5,186.491043
34,17,186.607728
45,6,186.649704
44,7,186.699676
43,8,186.765638
47,4,186.79762
35,16,186.920559
49,2,186.972576
48,3,187.011596
45,6,187.069668
48,3,187.09887
32,19,187.251782
48,3,187.274769
34,17,187.395032
46,5,187.430012
46,5,187.464991
49,2,187.479983
46,5,187.515963
49,2,187.528956
42,9,187.58792
40,11,187.660879
47,4,187.688863
37,14,187.78381
35,16,187.890747
45,6,187.930723
44,7,187.974699
49,2,187.98869
47,4,188.015089
43,8,188.071054
43,8,188.125356
50,1,188.133352
45,6,188.175328
42,9,188.244288
37,14,188.340232
41,10,188.404197
44,7,188.448171
41,10,188.515132
30,21,188.65605
49,2,188.673043
49,2,188.686033
47,4,188.712019
49,2,188.725012
45,6,188.764987
47,4,188.789976
47,4,188.814959
48,3,188.834949
36,15,188.936888
48,3,188.955879
46,5,188.992857
47,4,189.021843
45,6,189.060818
48,3,189.079807
24,27,189.2637
39,12,189.348651
48,3,189.369639
46,5,189.40262
46,5,189.439599
37,14,189.547536
47,4,189.578518
46,5,189.612501
46,5,189.648479
48,3,189.672464
44,7,189.719437
49,2,189.732431
44,7,189.782401
45,6,189.821378
49,2,189.836369
49,2,189.850362
50,1,189.858357
48,3,189.880345
45,6,189.927317
45,6,189.971293
49,2,189.985285
4,47,190.295106
48,3,190.317093
14,37,190.6499
49,2,190.671888
46,5,190.735855
47,4,190.782826
41,10,190.882766
50,1,190.893761
39,12,190.992703
50,1,191.001699
47,4,191.03468
46,5,191.070658
46,5,191.113633
50,1,191.122628
38,13,191.226568
47,4,191.25855
45,6,191.304523
39,12,191.391473
44,7,191.444443
26,25,191.631335
42,9,191.702294
44,7,191.755264
50,1,191.76326
44,7,191.818227
35,16,191.940158
43,8,192.002121
44,7,192.051093
48,3,192.07608
38,13,192.172024
20,31,192.379904
49,2,192.395895
48,3,192.415884
47,4,192.442867
45,6,192.485843
48,3,192.504833
50,1,192.511827
44,7,192.561798
35,16,192.667737
38,13,192.758686
48,3,192.781673
42,9,192.844637
48,3,192.870622
39,12,192.953575
38,13,193.040523
46,5,193.073504
50,1,193.081499
46,5,193.11448
44,7,193.160454
42,9,193.223418
45,6,193.264396
49,2,193.279387
37,14,193.37733
38,13,193.46228
44,7,193.509253
35,16,193.618191
38,13,193.705139
49,2,193.720132
49,2,193.735125
36,15,193.828069
47,4,193.853057
38,13,193.941005
36,15,194.036951
40,11,194.117902
49,2,194.130895
43,8,194.187861
49,2,194.206851
48,3,194.228839
45,6,194.273812
39,12,194.362761
30,21,194.513674
42,9,194.587631
21,30,194.838486
47,4,194.867469
45,6,194.907449
46,5,194.939429
41,10,195.006389
42,9,195.067355
36,15,195.162301
50,1,195.170298
39,12,195.247251
49,2,195.262243
39,12,195.367181
44,7,195.428146
37,14,195.544079
50,1,195.551075
49,2,195.567069
38,13,195.670007
40,11,195.744964
39,12,195.826917
50,1,195.833913
49,2,195.847905
45,6,195.894877
33,18,196.020804
50,1,196.029799
34,17,196.144735
34,17,196.262668
49,2,196.275658
50,1,196.282656
39,12,196.36061
46,5,196.39359
48,3,196.415577
32,19,196.542505
49,2,196.555499
44,7,196.60047
30,21,196.747386
28,23,196.899298
26,25,197.065202
37,14,197.154151
45,6,197.195128
48,3,197.216116
49,2,197.230107
48,3,197.250097
48,3,197.271084
48,3,197.293071
27,24,197.455977
42,9,197.513944
32,19,197.638872
46,5,197.675851
26,25,197.843754
45,6,197.888729
47,4,197.917712
40,11,197.991671
39,12,198.071623
34,17,198.19755
50,1,198.206545
37,14,198.315483
48,3,198.33547
49,2,198.351462
46,5,198.386442
43,8,198.443408
34,17,198.56134
34,17,198.676275
50,1,198.68327
49,2,198.698262
49,2,198.712254
46,5,198.745234
39,12,198.823189
42,9,198.89115
46,5,198.927131
49,2,198.942122
45,6,198.984096
46,5,199.016078
49,2,199.03007
50,1,199.037066
43,8,199.094035
43,8,199.147002
46,5,199.181985
37,14,199.272932
47,4,199.299917
47,4,199.3269
50,1,199.334894
48,3,199.354885
49,2,199.367877
48,3,199.390862
50,1,199.398858
45,6,199.438837
50,1,199.44583
40,11,199.524785
30,21,199.676698
47,4,199.706681
42,9,199.767647
50,1,199.77464
36,15,199.876582
46,5,199.912561
26,25,200.080465
49,2,200.096455
40,11,200.172412
48,3,200.1914
39,12,200.272355
49,2,200.286346
42,9,200.347311
41,10,200.41827
49,2,200.432263
38,13,200.520212
44,7,200.568183
45,6,200.610159
47,4,200.636144
29,22,200.788058
48,3,200.808046
45,6,200.846023
48,3,200.869011
38,13,200.954961
49,2,200.968955
46,5,201.002935
