#{"t_start": 1595250405.177114, "env_id": "NovelGridworld-v0"}
r,l,t
47,4,618.561185
46,5,618.606158
49,2,618.623148
49,2,618.641138
25,26,618.860011
44,7,618.919979
46,5,618.963954
42,9,619.040911
40,11,619.131855
46,5,619.173831
48,3,619.202815
47,4,619.236794
50,1,619.24579
48,3,619.271774
38,13,619.38271
50,1,619.390705
42,9,619.465662
49,2,619.48565
41,10,619.579597
36,15,619.709523
48,3,619.735507
42,9,619.815462
44,7,619.876427
50,1,619.885421
35,16,620.021343
31,20,620.192243
36,15,620.318171
36,15,620.447097
46,5,620.489073
34,17,620.632989
47,4,620.668968
46,5,620.708946
45,6,620.762914
48,3,620.7889
38,13,620.897848
45,6,620.950808
43,8,621.018766
49,2,621.035757
25,26,621.252633
45,6,621.304602
36,15,621.426532
45,6,621.483514
48,3,621.509484
47,4,621.548462
40,11,621.644409
41,10,621.732356
41,10,621.816308
48,3,621.841293
50,1,621.851287
48,3,621.878272
47,4,621.914251
45,6,621.964221
47,4,622.0012
46,5,622.042177
43,8,622.113136
48,3,622.139121
47,4,622.172118
45,6,622.220076
47,4,622.254071
48,3,622.281039
44,7,622.342005
46,5,622.385979
45,6,622.435952
42,9,622.517903
47,4,622.553883
39,12,622.657822
48,3,622.686806
48,3,622.714789
50,1,622.725783
44,7,622.788748
39,12,622.885693
42,9,622.962646
44,7,623.022612
41,10,623.109562
43,8,623.175524
49,2,623.192514
46,5,623.23449
42,9,623.314444
43,8,623.381404
48,3,623.40739
38,13,623.518326
48,3,623.54631
49,2,623.5643
32,19,623.718211
2,49,624.120979
50,1,624.130974
45,6,624.180943
45,6,624.233913
46,5,624.272891
47,4,624.306871
48,3,624.332856
46,5,624.375832
32,19,624.53474
44,7,624.594706
46,5,624.637681
41,10,624.719633
46,5,624.76061
28,23,624.953498
44,7,625.015463
48,3,625.040448
46,5,625.083424
39,12,625.186364
46,5,625.229341
48,3,625.253326
45,6,625.305295
45,6,625.359265
48,3,625.385251
22,29,625.630109
43,8,625.700068
41,10,625.785019
37,14,625.90595
50,1,625.913946
47,4,625.947927
46,5,625.989901
49,2,626.008891
44,7,626.069855
46,5,626.113832
46,5,626.158805
46,5,626.19978
44,7,626.259759
49,2,626.275739
40,11,626.367684
41,10,626.446639
45,6,626.49861
41,10,626.583559
48,3,626.608545
8,43,626.972347
32,19,627.135243
50,1,627.145235
45,6,627.197207
49,2,627.215211
46,5,627.25917
48,3,627.284171
41,10,627.368118
44,7,627.426074
39,12,627.530015
46,5,627.574988
46,5,627.622961
40,11,627.715906
46,5,627.760884
42,9,627.835838
37,14,627.95378
42,9,628.032724
40,11,628.131666
45,6,628.182637
49,2,628.198639
37,14,628.316576
20,31,628.580408
47,4,628.615388
37,14,628.737333
34,17,628.877239
37,14,628.993171
42,9,629.070141
48,3,629.09711
43,8,629.179063
45,6,629.261015
47,4,629.316983
40,11,629.439913
29,22,629.699763
44,7,629.780716
49,2,629.802703
49,2,629.82669
45,6,629.893651
41,10,629.9836
49,2,630.002588
46,5,630.054559
50,1,630.071548
47,4,630.120521
49,2,630.144507
42,9,630.238453
37,14,630.386367
45,6,630.447331
43,8,630.526286
45,6,630.603242
43,8,630.683196
41,10,630.781139
38,13,630.908067
49,2,630.926056
45,6,630.974028
49,2,630.993017
50,1,631.002012
46,5,631.043987
47,4,631.078968
38,13,631.184907
46,5,631.223884
47,4,631.263862
47,4,631.300841
50,1,631.309835
49,2,631.327826
39,12,631.438761
48,3,631.466745
47,4,631.507722
45,6,631.566687
47,4,631.617658
49,2,631.641644
44,7,631.719599
50,1,631.730594
43,8,631.805548
48,3,631.839529
50,1,631.850523
50,1,631.859518
48,3,631.889501
50,1,631.899495
49,2,631.921484
39,12,632.048409
43,8,632.124364
41,10,632.215312
46,5,632.264285
50,1,632.274278
43,8,632.344239
38,13,632.46217
42,9,632.540126
44,7,632.603091
46,5,632.643067
42,9,632.719021
45,6,632.768994
48,3,632.793979
50,1,632.804973
37,14,632.917907
47,4,632.949889
46,5,632.991867
42,9,633.066823
43,8,633.134782
42,9,633.212738
44,7,633.271705
47,4,633.306683
45,6,633.359655
40,11,633.448617
50,1,633.457612
38,13,633.565535
49,2,633.584523
38,13,633.692462
50,1,633.702455
49,2,633.723443
45,6,633.775415
42,9,633.847372
38,13,633.956311
49,2,633.973299
47,4,634.007295
41,10,634.096228
49,2,634.114218
48,3,634.140204
45,6,634.192189
45,6,634.242147
40,11,634.334092
41,10,634.418043
37,14,634.535975
47,4,634.571954
45,6,634.623925
50,1,634.632919
47,4,634.664901
32,19,634.825809
44,7,634.888772
45,6,634.940741
45,6,634.990713
45,6,635.039687
48,3,635.066671
42,9,635.144624
46,5,635.190598
41,10,635.274552
42,9,635.349505
48,3,635.376506
49,2,635.39348
49,2,635.411472
44,7,635.468449
47,4,635.501418
41,10,635.58437
46,5,635.628346
48,3,635.653332
40,11,635.748277
32,19,635.904186
48,3,635.931171
46,5,635.971147
43,8,636.035111
37,14,636.150045
49,2,636.168034
45,6,636.221004
38,13,636.327942
45,6,636.379914
42,9,636.454871
45,6,636.505841
47,4,636.539819
45,6,636.595788
44,7,636.656752
48,3,636.682737
39,12,636.78568
48,3,636.812673
38,13,636.922599
36,15,637.04453
43,8,637.112489
49,2,637.13048
48,3,637.155464
47,4,637.190455
47,4,637.223426
50,1,637.23543
47,4,637.27141
44,7,637.334373
48,3,637.362347
45,6,637.409321
40,11,637.502276
38,13,637.613203
47,4,637.647182
37,14,637.769111
47,4,637.810088
47,4,637.849065
48,3,637.87706
45,6,637.928022
43,8,637.99598
46,5,638.045952
49,2,638.066939
48,3,638.096923
45,6,638.147893
42,9,638.220851
43,8,638.291809
45,6,638.349777
46,5,638.39575
45,6,638.453717
39,12,638.564653
46,5,638.613625
47,4,638.652601
48,3,638.680586
44,7,638.750546
49,2,638.770534
47,4,638.807513
43,8,638.877473
46,5,638.923446
32,19,639.085352
41,10,639.169306
45,6,639.220275
45,6,639.28124
50,1,639.292233
45,6,639.3482
41,10,639.445145
45,6,639.530097
46,5,639.601056
38,13,639.760963
41,10,639.8709
44,7,639.932864
50,1,639.941858
50,1,639.950854
46,5,639.996828
46,5,640.0418
45,6,640.098768
36,15,640.232692
47,4,640.270669
45,6,640.325637
47,4,640.359619
40,11,640.514173
41,10,640.637102
39,12,640.737045
45,6,640.792013
29,22,640.978905
47,4,641.016883
49,2,641.035873
42,9,641.118826
47,4,641.155803
32,19,641.330703
48,3,641.361684
44,7,641.427647
43,8,641.501603
47,4,641.545578
46,5,641.607542
29,22,641.83741
48,3,641.868394
43,8,641.952344
48,3,641.981328
47,4,642.024302
36,15,642.164222
48,3,642.195204
43,8,642.272161
49,2,642.291149
41,10,642.398087
49,2,642.419075
30,21,642.628954
32,19,642.816846
37,14,642.946771
47,4,642.981751
47,4,643.017732
42,9,643.093697
37,14,643.214628
40,11,643.307564
41,10,643.39851
41,10,643.487459
43,8,643.556421
37,14,643.683347
36,15,643.814271
38,13,643.926206
45,6,643.973178
47,4,644.00816
47,4,644.041141
45,6,644.092111
46,5,644.137084
39,12,644.242025
43,8,644.310985
44,7,644.371949
46,5,644.417922
45,6,644.469893
46,5,644.51387
46,5,644.557844
43,8,644.6298
45,6,644.683781
50,1,644.693764
43,8,644.764723
45,6,644.818692
42,9,644.896646
44,7,644.958613
47,4,644.99659
32,19,645.158495
43,8,645.227473
39,12,645.332395
42,9,645.414348
34,17,645.561264
35,16,645.703182
43,8,645.774141
42,9,645.856093
46,5,645.896072
38,13,646.003011
50,1,646.011005
27,24,646.216885
50,1,646.226883
45,6,646.27985
33,18,646.433761
12,39,646.796552
48,3,646.824535
46,5,646.865513
47,4,646.898493
28,23,647.09338
28,23,647.291266
20,31,647.553115
48,3,647.580099
41,10,647.712027
44,7,647.787981
43,8,647.858941
44,7,647.919904
31,20,648.093804
50,1,648.105798
41,10,648.228727
3,48,648.63849
46,5,648.681465
50,1,648.69046
47,4,648.725439
46,5,648.769414
47,4,648.806392
48,3,648.832379
50,1,648.842372
50,1,648.852367
25,26,649.103229
45,6,649.164187
43,8,649.231148
47,4,649.271126
47,4,649.305105
48,3,649.332105
30,21,649.514996
46,5,649.55897
41,10,649.655905
49,2,649.676891
49,2,649.697879
48,3,649.721865
50,1,649.73186
50,1,649.741853
50,1,649.751849
50,1,649.762842
17,34,650.055673
46,5,650.099648
35,16,650.238568
43,8,650.307527
37,14,650.426458
46,5,650.467435
49,2,650.486424
46,5,650.5294
37,14,650.661325
45,6,650.714292
46,5,650.762266
43,8,650.842219
47,4,650.877199
38,13,650.991133
48,3,651.017119
45,6,651.070089
46,5,651.117079
48,3,651.141049
42,9,651.221001
48,3,651.249984
46,5,651.29296
50,1,651.301955
41,10,651.384907
49,2,651.402896
36,15,651.525826
32,19,651.692729
45,6,651.747698
42,9,651.833648
46,5,651.875626
45,6,651.926597
45,6,651.97858
47,4,652.014545
43,8,652.084514
49,2,652.100494
41,10,652.185445
40,11,652.28139
32,19,652.448293
49,2,652.465284
47,4,652.499264
42,9,652.592211
43,8,652.662172
35,16,652.798093
48,3,652.828075
44,7,652.88904
33,18,653.047948
47,4,653.084927
34,17,653.233841
41,10,653.32079
46,5,653.364765
38,13,653.474701
43,8,653.541664
47,4,653.578642
47,4,653.610623
45,6,653.663593
43,8,653.732553
42,9,653.809509
35,16,653.94743
42,9,654.025385
44,7,654.085351
43,8,654.152314
46,5,654.198286
46,5,654.24226
35,16,654.380181
42,9,654.458136
49,2,654.476136
48,3,654.503109
49,2,654.520101
41,10,654.610048
39,12,654.718985
47,4,654.753964
36,15,654.88289
47,4,654.91787
46,5,654.962845
44,7,655.022809
43,8,655.092769
46,5,655.133746
36,15,655.262672
44,7,655.320639
27,24,655.524522
46,5,655.566497
13,38,655.898307
50,1,655.907299
45,6,655.961269
49,2,655.979258
48,3,656.008242
50,1,656.019247
44,7,656.080202
42,9,656.154159
49,2,656.173162
50,1,656.18314
41,10,656.269107
44,7,656.327059
49,2,656.345047
46,5,656.389024
45,6,656.441003
44,7,656.502959
41,10,656.588906
45,6,656.639877
24,27,656.87774
42,9,656.953696
49,2,656.971687
46,5,657.016661
45,6,657.066633
39,12,657.169572
46,5,657.216546
42,9,657.295502
41,10,657.379453
49,2,657.398441
35,16,657.537376
42,9,657.614315
47,4,657.651294
45,6,657.707278
38,13,657.825194
32,19,657.994099
48,3,658.019083
45,6,658.075062
50,1,658.085047
45,6,658.136016
50,1,658.14501
37,14,658.264942
47,4,658.300931
49,2,658.318912
45,6,658.370879
45,6,658.42686
43,8,658.496809
50,1,658.505813
43,8,658.574761
50,1,658.583758
47,4,658.61774
50,1,658.626733
50,1,658.634727
44,7,658.703689
50,1,658.712683
48,3,658.738667
42,9,658.816623
39,12,658.919565
46,5,658.960541
48,3,658.984525
47,4,659.020506
48,3,659.048491
47,4,659.082469
48,3,659.108454
44,7,659.171417
39,12,659.271376
46,5,659.313352
39,12,659.412278
47,4,659.44826
47,4,659.483238
48,3,659.510223
49,2,659.527213
38,13,659.638149
49,2,659.654142
50,1,659.663137
47,4,659.700113
48,3,659.728109
48,3,659.755093
38,13,659.871015
44,7,659.93199
34,17,660.077897
42,9,660.152853
47,4,660.19083
31,20,660.360733
44,7,660.418701
49,2,660.435691
47,4,660.46767
46,5,660.511645
26,25,660.727521
45,6,660.778491
44,7,660.839457
46,5,660.88343
50,1,660.892426
24,27,661.115299
38,13,661.222246
46,5,661.265212
36,15,661.388139
49,2,661.40513
47,4,661.443108
49,2,661.462113
41,10,661.54605
41,10,661.627002
42,9,661.704957
45,6,661.759925
42,9,661.83888
29,22,662.021775
45,6,662.075755
37,14,662.193675
42,9,662.264636
49,2,662.281625
47,4,662.314606
46,5,662.356584
46,5,662.398559
36,15,662.524485
49,2,662.542474
43,8,662.609437
34,17,662.761364
43,8,662.82831
50,1,662.838305
44,7,662.897272
48,3,662.927254
50,1,662.936249
45,6,662.987219
33,18,663.138132
40,11,663.23008
46,5,663.273053
48,3,663.299038
46,5,663.343014
47,4,663.377993
48,3,663.406992
40,11,663.497925
35,16,663.633848
45,6,663.682817
47,4,663.716798
49,2,663.733788
43,8,663.801751
47,4,663.835728
40,11,663.929674
45,6,663.980648
50,1,663.989643
49,2,664.005633
47,4,664.039614
43,8,664.106584
50,1,664.115578
38,13,664.225515
46,5,664.268491
50,1,664.278474
47,4,664.312454
45,6,664.364424
47,4,664.397406
41,10,664.482372
49,2,664.501346
43,8,664.567323
41,10,664.649262
36,15,664.779187
43,8,664.847146
37,14,664.964079
48,3,664.990063
45,6,665.040034
46,5,665.084009
27,24,665.281897
42,9,665.368845
42,9,665.4478
49,2,665.46579
45,6,665.517759
50,1,665.526754
43,8,665.593717
42,9,665.668672
30,21,665.851568
44,7,665.914531
49,2,665.93252
48,3,665.958505
47,4,665.994486
38,13,666.102422
45,6,666.151395
48,3,666.17638
47,4,666.21136
46,5,666.256333
46,5,666.299309
24,27,666.535175
44,7,666.593141
44,7,666.654105
44,7,666.711086
46,5,666.759043
39,12,666.862984
50,1,666.872979
41,10,666.957929
46,5,667.001904
46,5,667.045879
44,7,667.109842
47,4,667.143822
47,4,667.176803
40,11,667.270749
45,6,667.322719
46,5,667.362695
38,13,667.473633
29,22,667.661524
50,1,667.66952
35,16,667.80744
47,4,667.842419
25,26,668.067291
41,10,668.161236
38,13,668.284164
48,3,668.308151
38,13,668.417088
49,2,668.436077
40,11,668.533021
48,3,668.559008
49,2,668.574996
48,3,668.601983
45,6,668.65795
46,5,668.700925
37,14,668.828851
49,2,668.846841
32,19,669.015743
49,2,669.032733
44,7,669.093699
35,16,669.239614
43,8,669.318569
44,7,669.382532
46,5,669.430504
48,3,669.459487
48,3,669.491469
49,2,669.510458
44,7,669.570423
45,6,669.619395
46,5,669.66437
49,2,669.68236
47,4,669.720337
48,3,669.747324
34,17,669.898237
39,12,670.002174
46,5,670.048159
15,36,670.359968
47,4,670.393949
45,6,670.446918
41,10,670.52987
45,6,670.581841
41,10,670.671799
42,9,670.749744
49,2,670.771747
48,3,670.799715
47,4,670.834696
44,7,670.89566
37,14,671.020587
40,11,671.113536
50,1,671.123527
46,5,671.170501
50,1,671.179496
40,11,671.282436
42,9,671.363389
47,4,671.402368
47,4,671.444343
49,2,671.464332
45,6,671.5213
49,2,671.539289
45,6,671.597255
40,11,671.701197
31,20,671.897082
48,3,671.926065
42,9,672.014015
50,1,672.024009
45,6,672.082976
33,18,672.255875
48,3,672.286858
44,7,672.359816
50,1,672.37081
47,4,672.409786
45,6,672.469752
40,11,672.575691
47,4,672.614668
37,14,672.761584
49,2,672.78757
46,5,672.839539
44,7,672.908499
49,2,672.926489
44,7,672.985454
31,20,673.158356
48,3,673.188338
34,17,673.342249
30,21,673.533139
47,4,673.573117
50,1,673.58411
13,38,673.937907
48,3,673.965891
50,1,673.973886
-44,95,674.794413
46,5,674.848382
46,5,674.90235
46,5,674.950323
43,8,675.020283
44,7,675.080247
50,1,675.088243
46,5,675.12922
45,6,675.181205
49,2,675.200178
49,2,675.219169
48,3,675.245152
45,6,675.297122
34,17,675.454031
47,4,675.493009
48,3,675.521993
42,9,675.604945
41,10,675.696894
49,2,675.716882
38,13,675.840809
48,3,675.870793
43,8,675.952745
20,31,676.233584
41,10,676.327527
43,8,676.399488
48,3,676.42747
45,6,676.48044
50,1,676.491435
43,8,676.564392
50,1,676.575385
49,2,676.594374
43,8,676.667332
50,1,676.677327
44,7,676.736292
41,10,676.831238
48,3,676.861221
41,10,676.959165
48,3,676.987149
47,4,677.026126
28,23,677.233006
43,8,677.298969
45,6,677.351937
49,2,677.368929
32,19,677.530835
40,11,677.633775
46,5,677.679748
48,3,677.706733
50,1,677.716728
50,1,677.726721
47,4,677.7647
44,7,677.833661
42,9,677.918611
49,2,677.9396
46,5,677.982575
9,42,678.33737
47,4,678.37135
46,5,678.413327
45,6,678.466296
49,2,678.483285
49,2,678.500275
45,6,678.552247
47,4,678.589224
46,5,678.6312
43,8,678.698161
44,7,678.760126
41,10,678.849077
49,2,678.866065
48,3,678.890051
50,1,678.899045
38,13,679.007983
29,22,679.198873
48,3,679.225857
46,5,679.267833
41,10,679.347788
43,8,679.415749
-14,65,679.983423
48,3,680.010421
45,6,680.063374
33,18,680.22628
25,26,680.464144
50,1,680.474138
23,28,680.706004
45,6,680.759978
17,34,681.066796
36,15,681.196722
43,8,681.265682
36,15,681.393607
29,22,681.580501
43,8,681.649476
50,1,681.658455
45,6,681.709426
43,8,681.783393
49,2,681.80537
47,4,681.837352
14,37,682.154169
32,19,682.318075
33,18,682.474984
44,7,682.537947
49,2,682.55494
24,27,682.798797
49,2,682.818786
16,35,683.134604
45,6,683.190571
45,6,683.245541
47,4,683.284519
50,1,683.293513
32,19,683.460419
44,7,683.519382
49,2,683.536388
49,2,683.553363
49,2,683.572352
43,8,683.641313
47,4,683.676291
43,8,683.743253
46,5,683.790227
39,12,683.892169
43,8,683.95813
34,17,684.102047
49,2,684.120036
46,5,684.160014
37,14,684.293936
47,4,684.335912
33,18,684.486835
41,10,684.571787
48,3,684.59776
38,13,684.712694
19,32,684.994532
44,7,685.058496
47,4,685.092476
47,4,685.130454
41,10,685.225399
47,4,685.264376
25,26,685.505237
50,1,685.516231
42,9,685.592188
46,5,685.635163
37,14,685.754094
48,3,685.786076
27,24,685.999953
43,8,686.070911
49,2,686.089901
48,3,686.116887
49,2,686.133875
50,1,686.143869
34,17,686.288785
41,10,686.378734
45,6,686.426707
50,1,686.436701
44,7,686.502662
47,4,686.538643
50,1,686.548636
48,3,686.578619
46,5,686.624593
50,1,686.633587
46,5,686.67956
50,1,686.689555
47,4,686.728533
45,6,686.792495
47,4,686.827475
45,6,686.878446
48,3,686.902431
41,10,686.991383
40,11,687.084327
43,8,687.157285
46,5,687.205275
37,14,687.343178
39,12,687.450116
43,8,687.522076
50,1,687.53207
50,1,687.543063
41,10,687.630013
49,2,687.647002
35,16,687.794918
46,5,687.844888
27,24,688.070758
36,15,688.202682
49,2,688.220672
44,7,688.27764
40,11,688.373585
43,8,688.442544
48,3,688.470528
41,10,688.557478
48,3,688.586461
50,1,688.598454
50,1,688.60745
45,6,688.663417
47,4,688.701395
50,1,688.711389
45,6,688.771355
31,20,688.957247
45,6,689.012216
48,3,689.0412
48,3,689.072181
46,5,689.119154
38,13,689.241084
44,7,689.304048
49,2,689.324037
47,4,689.362015
24,27,689.594882
39,12,689.697822
49,2,689.71581
44,7,689.781773
48,3,689.811755
41,10,689.9087
48,3,689.940681
44,7,690.009641
21,30,690.300473
47,4,690.333454
33,18,690.487365
40,11,690.583311
43,8,690.653271
49,2,690.671261
47,4,690.708237
45,6,690.761209
44,7,690.82817
48,3,690.857154
48,3,690.882138
44,7,690.942104
44,7,691.000069
50,1,691.010065
13,38,691.339875
40,11,691.435818
49,2,691.454809
39,12,691.556749
41,10,691.640702
42,9,691.721654
41,10,691.807605
46,5,691.85058
38,13,691.961516
48,3,691.9885
50,1,691.997495
42,9,692.093441
49,2,692.112429
45,6,692.166398
47,4,692.208375
45,6,692.264343
48,3,692.291341
46,5,692.337299
50,1,692.347293
46,5,692.393267
44,7,692.450235
22,29,692.708086
49,2,692.726075
49,2,692.748062
45,6,692.810027
48,3,692.83901
47,4,692.876988
49,2,692.895977
46,5,692.94295
41,10,693.035897
45,6,693.096862
46,5,693.143834
39,12,693.253771
36,15,693.382697
50,1,693.390693
45,6,693.440663
46,5,693.484638
50,1,693.494632
44,7,693.558595
49,2,693.577584
44,7,693.640547
44,7,693.701512
47,4,693.741489
45,6,693.799458
44,7,693.865419
50,1,693.875412
49,2,693.895401
44,7,693.959364
46,5,694.002341
47,4,694.039319
50,1,694.050313
49,2,694.071299
48,3,694.098283
29,22,694.297169
45,6,694.351139
37,14,694.474068
41,10,694.563016
48,3,694.589001
42,9,694.671954
49,2,694.690942
45,6,694.74691
40,11,694.852849
44,7,694.916813
21,30,695.178662
43,8,695.249619
45,6,695.298592
39,12,695.399534
45,6,695.451503
46,5,695.496478
43,8,695.569436
50,1,695.579431
47,4,695.617408
42,9,695.696362
41,10,695.789309
49,2,695.809298
44,7,695.868265
50,1,695.877259
39,12,695.983197
48,3,696.009183
35,16,696.150102
47,4,696.18508
46,5,696.225059
44,7,696.285023
49,2,696.304013
44,7,696.363978
46,5,696.411951
31,20,696.589848
47,4,696.622828
27,24,696.833709
47,4,696.867687
48,3,696.893673
48,3,696.920656
50,1,696.929651
48,3,696.957635
46,5,696.998613
45,6,697.049583
46,5,697.098554
45,6,697.147527
48,3,697.174511
37,14,697.310433
48,3,697.339418
47,4,697.377394
33,18,697.531304
42,9,697.614258
50,1,697.623253
49,2,697.642242
39,12,697.752177
48,3,697.784159
21,30,698.058001
36,15,698.193923
47,4,698.229902
40,11,698.321849
47,4,698.355829
40,11,698.454773
35,16,698.595691
50,1,698.604687
48,3,698.632671
44,7,698.689637
34,17,698.83955
45,6,698.896518
46,5,698.940493
25,26,699.18735
36,15,699.325271
39,12,699.436206
22,29,699.689061
48,3,699.713048
49,2,699.731039
49,2,699.748026
11,40,700.100824
45,6,700.156792
37,14,700.282718
50,1,700.291713
48,3,700.317699
49,2,700.341686
43,8,700.413643
47,4,700.449622
38,13,700.569554
48,3,700.597537
42,9,700.678492
26,25,700.90536
22,29,701.155216
40,11,701.245164
42,9,701.321123
44,7,701.384084
23,28,701.636939
48,3,701.665921
35,16,701.816835
49,2,701.838823
47,4,701.879798
48,3,701.908782
31,20,702.10167
13,38,702.469458
49,2,702.488449
34,17,702.668345
45,6,702.72831
25,26,702.98816
49,2,703.007148
37,14,703.129079
45,6,703.182047
45,6,703.235018
48,3,703.261018
42,9,703.343955
46,5,703.391927
49,2,703.410915
45,6,703.467883
43,8,703.538843
40,11,703.640783
48,3,703.669766
37,14,703.802689
50,1,703.811686
49,2,703.831674
50,1,703.843666
50,1,703.854661
50,1,703.864654
35,16,704.006571
39,12,704.121506
46,5,704.165482
28,23,704.37436
38,13,704.491293
37,14,704.620219
49,2,704.638208
44,7,704.70417
48,3,704.731154
42,9,704.814106
37,14,704.939035
36,15,705.066961
42,9,705.142918
47,4,705.174899
50,1,705.184893
48,3,705.209879
37,14,705.329809
49,2,705.347799
45,6,705.402779
46,5,705.447742
40,11,705.542686
48,3,705.570671
45,6,705.623641
37,14,705.743572
43,8,705.817529
45,6,705.872496
42,9,705.948454
50,1,705.957464
46,5,705.999439
33,18,706.170325
49,2,706.188314
39,12,706.299251
50,1,706.308245
43,8,706.383203
46,5,706.432174
44,7,706.497137
50,1,706.506131
39,12,706.615069
34,17,706.765981
25,26,707.018837
39,12,707.132771
36,15,707.266693
47,4,707.301672
46,5,707.347647
42,9,707.431597
46,5,707.482568
47,4,707.524545
46,5,707.580512
30,21,707.757411
46,5,707.802385
47,4,707.837363
44,7,707.905324
47,4,707.9473
43,8,708.024257
48,3,708.05224
43,8,708.132195
34,17,708.284107
47,4,708.321085
34,17,708.463004
46,5,708.501981
43,8,708.567943
44,7,708.628907
45,6,708.67988
36,15,708.8178
38,13,708.956718
41,10,709.052664
48,3,709.080647
45,6,709.138615
45,6,709.193582
46,5,709.240555
45,6,709.300521
47,4,709.343496
32,19,709.518396
49,2,709.536385
38,13,709.647325
35,16,709.783242
47,4,709.815224
48,3,709.84021
42,9,709.92616
47,4,709.965137
39,12,710.075074
38,13,710.197004
49,2,710.214994
50,1,710.223988
50,1,710.236981
39,12,710.34392
32,19,710.515821
42,9,710.596773
48,3,710.626757
44,7,710.694718
41,10,710.783665
44,7,710.843631
42,9,710.926584
37,14,711.047513
44,7,711.112492
50,1,711.121473
46,5,711.165447
48,3,711.19143
41,10,711.278387
28,23,711.475267
25,26,711.695139
34,17,711.842057
35,16,711.978978
31,20,712.152878
43,8,712.222838
48,3,712.252835
36,15,712.389739
49,2,712.408729
50,1,712.417724
40,11,712.516666
47,4,712.551646
25,26,712.790509
49,2,712.810498
45,6,712.867464
43,8,712.94542
45,6,713.000388
42,9,713.08234
48,3,713.111324
45,6,713.168291
48,3,713.196276
45,6,713.251243
50,1,713.262237
41,10,713.352186
50,1,713.36118
33,18,713.512093
29,22,713.703982
46,5,713.749956
44,7,713.808923
41,10,713.894872
49,2,713.912861
48,3,713.938848
50,1,713.948841
33,18,714.097758
24,27,714.33262
30,21,714.520512
50,1,714.531505
49,2,714.550494
48,3,714.577479
44,7,714.636447
48,3,714.662431
45,6,714.7164
49,2,714.734389
45,6,714.790371
48,3,714.81834
42,9,714.898294
31,20,715.076192
50,1,715.086185
16,35,715.407
43,8,715.484955
42,9,715.569906
49,2,715.587896
44,7,715.654857
34,17,715.812766
48,3,715.839751
47,4,715.875731
44,7,715.937694
48,3,715.963681
41,10,716.050632
47,4,716.088619
43,8,716.158569
37,14,716.29249
42,9,716.376442
39,12,716.477383
44,7,716.536349
47,4,716.573328
45,6,716.625298
42,9,716.706252
46,5,716.749227
45,6,716.808192
47,4,716.846171
27,24,717.080037
40,11,717.169984
36,15,717.313901
39,12,717.429835
42,9,717.512787
47,4,717.546767
39,12,717.647709
50,1,717.656704
46,5,717.698679
46,5,717.745652
48,3,717.773636
31,20,717.962527
41,10,718.055476
39,12,718.158416
47,4,718.194394
49,2,718.211385
47,4,718.246363
40,11,718.338311
41,10,718.425261
47,4,718.459243
41,10,718.542209
48,3,718.570177
20,31,718.856012
23,28,719.115864
50,1,719.125857
38,13,719.237792
50,1,719.247787
42,9,719.324758
40,11,719.423686
32,19,719.586592
48,3,719.613578
43,8,719.683535
45,6,719.739503
14,37,720.066314
45,6,720.119285
40,11,720.220225
39,12,720.330163
18,33,720.625991
48,3,720.651977
45,6,720.702949
43,8,720.773907
43,8,720.838869
44,7,720.903831
47,4,720.938812
45,6,720.99378
45,6,721.070736
48,3,721.105715
48,3,721.137697
48,3,721.16668
48,3,721.204659
46,5,721.265623
48,3,721.294607
49,2,721.313597
42,9,721.398546
41,10,721.507483
37,14,721.657398
45,6,721.721361
46,5,721.766335
48,3,721.794319
46,5,721.850286
45,6,721.906253
49,2,721.925243
49,2,721.943233
47,4,721.978212
44,7,722.037178
44,7,722.098144
47,4,722.133123
43,8,722.204082
50,1,722.214077
46,5,722.264048
47,4,722.305024
45,6,722.365989
48,3,722.393974
44,7,722.455937
48,3,722.483921
44,7,722.542887
-51,102,723.471352
46,5,723.520324
45,6,723.57829
45,6,723.637257
50,1,723.64825
49,2,723.668238
50,1,723.678232
46,5,723.725205
29,22,723.92509
50,1,723.934085
44,7,723.995049
49,2,724.013039
37,14,724.130972
46,5,724.174946
47,4,724.209927
50,1,724.218921
47,4,724.254903
37,14,724.378828
50,1,724.389824
48,3,724.420806
50,1,724.431798
47,4,724.472775
48,3,724.500758
46,5,724.547731
47,4,724.586708
49,2,724.605698
50,1,724.616691
41,10,724.70564
41,10,724.803583
46,5,724.850557
45,6,724.911522
46,5,724.958494
47,4,724.994474
45,6,725.047444
48,3,725.076427
44,7,725.141389
41,10,725.232337
41,10,725.325283
42,9,725.405236
35,16,725.547156
47,4,725.581136
48,3,725.60912
44,7,725.673084
47,4,725.710062
45,6,725.764031
47,4,725.801011
49,2,725.818999
48,3,725.848981
45,6,725.907948
1,50,726.363685
38,13,726.480621
48,3,726.5096
50,1,726.519595
47,4,726.556574
50,1,726.566567
42,9,726.644523
45,6,726.693495
41,10,726.781444
48,3,726.808428
45,6,726.8574
49,2,726.875389
40,11,726.976332
42,9,727.05229
44,7,727.11925
42,9,727.2032
49,2,727.221191
46,5,727.274159
46,5,727.320133
43,8,727.391092
44,7,727.456055
46,5,727.506026
44,7,727.572988
40,11,727.67193
42,9,727.749885
49,2,727.768874
43,8,727.835836
50,1,727.84483
47,4,727.87981
46,5,727.923785
50,1,727.93178
40,11,728.028725
47,4,728.064703
11,40,728.403524
42,9,728.478465
